Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Output_Dash,Output_Skill,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Target_Dash,Target_Skill,Loss
3,1.90,1.30,-0.3452,0.3561,3.9759,0.5643,2.5214,1.6902,2.8122,4.0025,1.9951,2.5214,1.6902,2.8122,5.8609,1.9951,0.690759
3,1.91,1.40,-0.3146,0.3558,4.0866,0.5490,2.4383,1.7810,2.8295,3.9979,2.0070,2.4383,1.7810,2.8295,5.8715,2.0070,0.702081
3,1.42,1.50,-0.2965,0.3556,4.1551,0.5400,2.4381,1.7655,2.6392,3.9666,2.0074,2.4381,1.7655,2.6392,5.3516,2.0074,0.383647
3,2.13,1.60,-0.2833,0.3555,4.2067,0.5334,2.4607,1.7277,2.6239,3.8176,1.9601,2.4607,1.7277,2.6239,5.9120,1.9601,0.877299
3,2.28,1.70,-0.1354,0.3542,4.8826,0.4597,2.5736,1.6014,2.5719,3.8076,2.0099,2.5736,1.6014,2.5719,6.0458,2.0099,1.001902
3,2.39,1.80,0.0124,0.3530,5.8164,0.3861,2.6070,1.5404,2.4442,4.1211,2.0241,2.6070,1.5404,2.4442,6.4678,2.0241,1.101426
3,2.48,1.90,0.1435,0.3518,7.0027,0.3209,2.5804,1.8487,2.4158,3.8154,2.0383,2.5804,1.8487,2.4158,6.2550,2.0383,1.190381
3,2.53,2.00,0.2557,0.3508,8.4792,0.2654,2.6575,1.7589,2.5005,3.9666,1.9910,2.6575,1.7589,2.5005,6.4569,1.9910,1.240300
3,2.07,2.10,0.3221,0.3503,9.6852,0.2326,2.6305,1.9969,2.6862,3.9615,1.9676,2.6305,1.9969,2.6862,5.9888,1.9676,0.822022
3,2.10,2.20,0.3708,0.3498,10.8111,0.2086,2.5811,1.7963,2.7698,3.9023,1.9665,2.5811,1.7963,2.7698,5.9608,1.9665,0.847558
3,2.12,2.30,0.4125,0.3495,12.0014,0.1882,2.6654,2.0603,2.9241,4.0853,1.9666,2.6654,2.0603,2.9241,6.1626,1.9666,0.862990
3,2.14,2.40,0.4412,0.3492,12.9850,0.1741,2.6763,1.8766,2.7622,4.2757,1.9666,2.6763,1.8766,2.7622,6.3713,1.9666,0.878322
3,2.14,2.50,0.4707,0.3490,14.1739,0.1598,2.7810,1.9909,2.6772,4.1144,2.0216,2.7810,1.9909,2.6772,6.2178,2.0216,0.884820
3,2.15,2.60,0.4799,0.3489,14.5878,0.1553,2.8181,1.8811,2.7400,4.0884,2.0288,2.8181,1.8811,2.7400,6.1964,2.0288,0.888768
3,2.15,2.70,0.4866,0.3488,14.9069,0.1521,2.8103,1.9778,2.8254,4.0005,2.0288,2.8103,1.9778,2.8254,6.1126,2.0288,0.892222
3,2.15,2.80,0.4916,0.3488,15.1500,0.1497,2.7703,1.9454,2.6335,3.9303,1.9978,2.7703,1.9454,2.6335,6.0455,1.9978,0.894791
3,2.16,2.90,0.4952,0.3488,15.3333,0.1480,2.8291,2.0375,2.6183,4.0336,2.0086,2.8291,2.0375,2.6183,6.1494,2.0086,0.895359
3,2.09,3.00,0.4979,0.3487,15.4707,0.1467,2.7881,2.0874,2.6530,3.8798,2.0086,2.7881,2.0874,5.9318,3.8798,2.0086,2.150033
3,2.09,3.10,0.4998,0.3487,35.5730,0.1457,2.8071,2.0600,2.5254,3.9250,2.0206,2.8071,2.0600,2.5254,5.9775,2.0206,0.842608
3,2.09,3.20,0.5015,0.3487,35.6616,0.1449,2.8071,2.1413,2.4444,4.2221,1.9897,2.8071,2.1413,2.4444,6.2715,1.9897,0.839988
3,2.09,3.30,0.5019,0.3487,35.6847,0.1447,2.8476,2.0856,2.3871,4.3795,1.9897,2.8476,2.0856,2.3871,6.4273,1.9897,0.838699
3,2.16,3.40,0.5019,0.3487,35.6847,0.1447,2.8941,2.1379,2.4058,4.4523,2.0138,2.8941,6.5660,2.4058,4.4523,2.0138,3.921609
3,2.21,3.50,0.5019,0.3487,15.6847,0.1447,2.9626,2.1325,2.6273,4.4636,2.0242,2.9626,2.1325,2.6273,5.1666,2.0242,0.098861
3,2.71,3.60,0.5019,0.3487,0.0000,0.1447,2.6402,2.2413,2.1242,3.1296,1.8541,2.6402,2.2413,2.1242,3.1296,5.8088,3.128019
3,2.09,3.70,0.5019,0.3487,0.0000,0.1447,2.6835,2.2772,2.1154,3.1306,1.8479,2.6835,2.2772,2.1154,4.9810,1.8479,0.684803
3,1.81,3.80,0.6164,0.3798,-38.1806,0.1499,2.4538,3.0330,-1.2499,-2.1011,0.9142,2.4538,3.0330,-1.2499,4.8129,0.9142,9.560552
1,1.52,3.90,0.6489,0.3886,-86.0888,0.2084,2.4696,3.2185,-1.3282,-2.1448,0.9142,2.4696,5.4429,-1.3282,-2.1448,0.9142,0.989517
1,0.95,4.00,-0.6971,0.4245,0.0000,0.7392,3.0826,2.2298,4.0683,3.6542,2.3879,3.0826,2.2298,5.3954,3.6542,2.3879,0.352228
1,1.52,4.10,-0.6971,0.4245,20.0000,0.7392,3.1107,1.8185,2.8444,4.5248,1.9758,3.1107,5.5040,2.8444,4.5248,1.9758,2.716687
1,0.95,4.20,-0.6971,0.4245,0.0000,0.7392,3.0990,2.2417,3.9986,3.6936,2.3580,3.0990,2.2417,5.4260,3.6936,2.3580,0.407477
1,0.95,4.30,-0.6971,0.4245,20.0000,0.7392,3.1172,1.7727,3.0095,4.2628,1.9927,3.1172,1.7727,3.0095,5.1751,1.9927,0.166460
1,0.95,4.40,-0.6971,0.4245,20.0000,0.7392,3.0548,1.5917,3.1753,4.5252,1.9182,3.0548,1.5917,3.1753,5.4349,1.9182,0.165504
1,0.89,4.50,-0.6971,0.4245,20.0000,0.7392,2.9960,1.8319,3.1759,4.6057,1.8867,2.9960,1.8319,5.4479,4.6057,1.8867,1.032426
1,0.89,4.60,-0.6971,0.4245,40.0000,0.7392,2.9356,1.7586,3.1976,4.4867,1.8919,2.9356,1.7586,3.1976,5.3301,1.8919,0.142265
1,0.89,4.70,-0.6971,0.4245,40.0000,0.7392,2.9545,1.8156,3.3213,4.6607,1.9065,2.9545,1.8156,3.3213,4.6607,5.5024,2.586082
1,0.89,4.80,-0.6971,0.4245,40.0000,0.7392,2.9183,1.6445,3.2539,4.7584,1.8060,2.9183,1.6445,3.2539,5.5991,1.8060,0.141350
1,0.89,4.90,-0.6971,0.4245,40.0000,0.7392,2.8948,1.6481,3.0725,4.4582,1.8221,2.8948,1.6481,3.0725,5.3019,1.8221,0.142361
1,0.89,5.00,-0.6971,0.4245,40.0000,0.7392,2.8948,1.7332,2.9491,4.7181,1.7285,2.8948,1.7332,2.9491,5.5592,1.7285,0.141485
1,0.89,5.10,-0.6971,0.4245,40.0000,0.7392,2.8948,1.7076,3.0941,4.9812,1.6593,2.8948,1.7076,3.0941,5.8196,1.6593,0.140601
1,0.89,5.20,-0.6971,0.4245,40.0000,0.7392,2.9351,1.9636,3.0815,5.2920,1.7707,2.9351,1.9636,3.0815,6.1273,1.7707,0.139561
1,0.89,5.30,-0.6971,0.4245,40.0000,0.7392,3.0412,1.8944,3.0999,5.2552,1.6464,3.0412,1.8944,3.0999,6.0909,1.6464,0.139684
1,0.89,5.40,-0.6971,0.4245,40.0000,0.7392,3.0361,1.9817,3.0707,5.2085,1.6645,3.0361,1.9817,3.0707,6.0447,1.6645,0.139840
1,0.89,5.50,-0.6971,0.4245,40.0000,0.7392,3.0535,2.1367,3.2847,5.2703,1.6836,3.0535,2.1367,3.2847,6.1059,1.6836,0.139633
1,0.89,5.60,-0.6971,0.4245,40.0000,0.7392,3.0482,2.3489,3.0705,4.7913,1.6585,3.0482,2.3489,3.0705,5.6316,1.6585,0.141239
1,0.89,5.70,-0.6971,0.4245,40.0000,0.7392,3.0828,2.3269,2.9811,4.6544,1.7230,3.0828,2.3269,2.9811,5.4961,1.7230,0.141700
1,0.89,5.80,-0.6971,0.4245,40.0000,0.7392,3.1294,2.2313,2.9792,4.5298,1.7328,3.1294,2.2313,2.9792,5.3728,1.7328,0.142119
1,0.89,5.90,-0.6971,0.4245,40.0000,0.7392,3.2271,2.4034,2.9900,4.8464,1.7328,3.2271,2.4034,2.9900,5.6862,1.7328,0.141054
1,0.89,6.00,-0.6971,0.4245,40.0000,0.7392,3.2271,2.3576,2.9158,4.8666,1.6813,3.2271,2.3576,2.9158,5.7062,1.6813,0.140986
1,0.89,6.10,-0.6971,0.4245,40.0000,0.7392,3.2946,2.3537,3.0267,4.8324,1.7159,3.2946,2.3537,3.0267,5.6723,1.7159,0.141101
1,0.89,6.20,-0.6971,0.4245,40.0000,0.7392,3.2770,2.4482,3.2070,4.6668,1.7330,3.2770,2.4482,3.2070,5.5084,1.7330,0.141658
1,0.89,6.30,-0.6971,0.4245,40.0000,0.7392,3.2684,2.4158,3.2857,4.5407,1.6534,3.2684,2.4158,3.2857,5.3836,1.6534,0.142083
1,0.89,6.40,-0.6971,0.4245,40.0000,0.7392,3.2684,2.2063,3.2385,4.3921,1.7058,3.2684,2.2063,3.2385,5.2365,1.7058,0.142584
1,0.89,6.50,-0.6971,0.4245,40.0000,0.7392,3.2684,2.1716,3.1707,4.5775,1.6418,3.2684,2.1716,3.1707,5.4200,1.6418,0.141958
1,0.89,6.60,-0.6971,0.4245,40.0000,0.7392,3.2506,2.0234,2.9712,4.1842,1.6941,3.2506,2.0234,2.9712,5.0306,1.6941,0.143287
1,0.89,6.70,-0.6971,0.4245,40.0000,0.7392,3.1540,2.0570,2.8289,4.9024,1.7130,3.1540,2.0570,2.8289,5.7417,1.7130,0.140866
1,0.89,6.80,-0.6971,0.4245,40.0000,0.7392,3.2103,2.1805,2.7030,5.0446,1.6165,3.2103,2.1805,2.7030,5.8825,1.6165,0.140389
1,0.89,6.90,-0.6971,0.4245,40.0000,0.7392,3.2103,1.9458,2.9091,5.2580,1.5595,3.2103,1.9458,2.9091,6.0937,1.5595,0.139675
1,0.89,7.00,-0.6971,0.4245,40.0000,0.7392,3.1544,2.0432,2.8491,5.8781,1.6379,3.1544,2.0432,2.8491,6.7076,1.6379,0.137609
1,0.89,7.10,-0.6971,0.4245,40.0000,0.7392,3.2029,2.1057,2.8440,5.4376,1.7379,3.2029,2.1057,2.8440,6.2715,1.7379,0.139075
1,0.89,7.20,-0.6971,0.4245,40.0000,0.7392,3.2508,1.9613,3.1494,5.0844,1.7379,3.2508,1.9613,3.1494,5.9218,1.7379,0.140256
1,0.89,7.30,-0.6971,0.4245,40.0000,0.7392,3.2508,1.9444,3.0296,5.0125,1.8326,3.2508,1.9444,3.0296,5.8506,1.8326,0.140497
1,0.89,7.40,-0.6971,0.4245,40.0000,0.7392,3.2508,1.9772,3.2897,4.9372,1.8223,3.2508,1.9772,3.2897,5.7761,1.8223,0.140749
1,0.89,7.50,-0.6971,0.4245,40.0000,0.7392,3.1846,2.1399,3.1345,5.2048,1.7097,3.1846,2.1399,3.1345,6.0411,1.7097,0.139852
1,0.89,7.60,-0.6971,0.4245,40.0000,0.7392,3.1406,2.1797,3.1685,5.2478,1.7292,3.1406,2.1797,3.1685,6.0836,1.7292,0.139709
1,0.89,7.70,-0.6971,0.4245,40.0000,0.7392,3.1512,2.2359,3.1908,4.9635,1.7470,3.1512,2.2359,3.1908,5.8021,1.7470,0.140661
1,0.89,7.80,-0.6971,0.4245,40.0000,0.7392,3.1909,2.4650,3.2316,4.9647,1.7709,3.1909,2.4650,3.2316,5.8034,1.7709,0.140657
1,0.89,7.90,-0.6971,0.4245,40.0000,0.7392,3.2977,2.4669,3.1072,5.0990,1.7443,3.2977,2.4669,3.1072,5.9363,1.7443,0.140207
1,0.89,8.00,-0.6971,0.4245,40.0000,0.7392,3.2752,2.3194,3.0250,5.2556,1.7771,3.2752,2.3194,3.0250,6.0913,1.7771,0.139683
1,0.89,8.10,-0.6971,0.4245,40.0000,0.7392,3.1881,2.3382,3.2480,5.2744,1.7960,3.1881,2.3382,3.2480,6.1100,1.7960,0.139620
1,0.89,8.20,-0.6971,0.4245,40.0000,0.7392,3.2976,2.3854,3.1363,5.5171,1.7960,3.2976,2.3854,3.1363,6.3502,1.7960,0.138810
1,0.89,8.30,-0.6971,0.4245,40.0000,0.7392,3.2972,2.4280,3.1568,5.4949,1.9825,3.2972,2.4280,3.1568,6.3282,1.9825,0.138884
1,0.89,8.40,-0.6971,0.4245,40.0000,0.7392,3.3584,2.3977,3.1845,5.4346,1.8591,3.3584,2.3977,3.1845,6.2686,1.8591,0.139085
1,0.89,8.50,-0.6971,0.4245,40.0000,0.7392,3.3703,2.2872,3.3309,5.3770,1.8935,3.3703,2.2872,3.3309,6.2115,1.8935,0.139277
1,0.82,8.60,-0.6971,0.4245,40.0000,0.7392,3.4840,2.1889,3.3463,5.5946,2.0822,3.4840,2.1889,6.3602,5.5946,2.0822,1.816688
1,0.75,8.70,-0.6971,0.4245,60.0000,0.7392,3.4840,2.1744,3.4513,5.7264,2.0822,3.4840,2.1744,3.4513,6.4241,2.0822,0.097349
1,0.80,8.80,-0.6971,0.4245,80.0000,0.7392,3.4977,2.0986,3.4193,5.8712,2.1736,6.6088,2.0986,3.4193,5.8712,2.1736,1.935835
1,0.78,8.90,-0.6825,0.3413,83.2531,0.7330,3.4712,2.0561,3.2884,6.1595,2.1737,3.4712,2.0561,3.2884,6.8827,2.1737,0.104602
1,0.77,9.00,-0.6695,0.2676,86.1763,0.7296,3.4712,1.7589,3.1149,5.9561,2.2567,3.4712,1.7589,3.1149,6.6685,2.2567,0.101490
1,0.75,9.10,-0.6599,0.2134,88.3352,0.7283,3.5275,1.8326,3.1727,5.3554,2.3069,3.5275,1.8326,3.1727,6.0543,2.3069,0.097709
1,0.75,9.20,-0.6478,0.1445,91.0886,0.7281,3.4806,1.8739,3.1985,5.2935,2.3362,3.4806,1.8739,3.1985,5.9864,2.3362,0.096014
1,0.74,9.30,-0.6440,0.1231,91.9434,0.7284,3.4334,1.6250,3.1247,5.5930,2.2667,3.4334,1.6250,3.1247,5.5930,6.2746,3.212627
1,0.73,9.40,-0.6395,0.0979,92.9491,0.7289,3.3856,1.7390,3.2503,5.5362,2.2093,3.3856,1.7390,3.2503,6.2147,2.2093,0.092083
1,0.73,9.50,-0.6377,0.0874,93.3671,0.7292,3.3089,1.7805,2.9546,5.0283,2.1854,3.3089,1.7805,2.9546,5.7097,2.1854,0.092877
1,0.73,9.60,-0.6366,0.0812,93.6143,0.7294,3.3986,1.8860,3.0852,5.1056,2.1854,3.3986,1.8860,3.0852,5.7847,2.1854,0.092230
1,0.73,9.70,-0.6358,0.0766,93.7957,0.7296,3.3471,1.8870,3.2451,5.0133,2.1854,3.3471,1.8870,3.2451,5.6921,2.1854,0.092159
1,0.73,9.80,-0.6352,0.0733,93.9288,0.7297,3.3592,1.8672,3.2782,5.1168,2.2658,3.3592,1.8672,3.2782,5.7937,2.2658,0.091641
1,0.73,9.90,-0.6348,0.0708,94.0264,0.7298,3.3328,1.9851,3.3183,4.9972,2.2658,3.3328,1.9851,3.3183,5.6747,2.2658,0.091790
2,0.73,0.00,-0.6348,0.0708,94.0264,0.7298,3.4241,1.8718,3.6270,4.9684,2.3743,3.4241,1.8718,3.6270,5.6461,2.3743,0.091868
2,0.71,0.10,-0.6198,-0.0142,97.3884,0.7341,3.3816,2.0660,3.7638,5.1876,2.3375,3.3816,2.0660,3.7638,5.8474,2.3375,0.087065
2,0.69,0.20,-0.6046,-0.1002,100.7389,0.7409,3.3419,2.0325,3.5931,5.2380,2.3758,3.3419,2.0325,3.5931,5.8725,2.3758,0.080513
2,0.67,0.30,-0.5956,-0.1511,102.6891,0.7462,3.3323,2.2225,3.4706,5.3551,2.2704,3.3323,2.2225,3.4706,5.9692,2.2704,0.075418
2,0.65,0.40,-0.5891,-0.1885,104.1019,0.7506,3.3461,2.1471,3.4327,5.3856,2.3366,3.3461,2.1471,3.4327,5.9847,2.3366,0.071788
2,0.64,0.50,-0.5842,-0.2159,105.1278,0.7541,3.3533,2.2736,3.3888,5.5556,2.4022,3.3533,2.2736,3.3888,6.1420,2.4022,0.068768
2,0.63,0.60,-0.5807,-0.2360,105.8745,0.7568,3.3310,2.2954,3.2789,5.3997,2.3648,3.3310,2.2954,3.2789,5.9780,2.3648,0.066888
2,0.63,0.70,-0.5776,-0.2532,106.5088,0.7593,3.2944,2.3745,3.0486,5.5283,2.3841,3.2944,2.3745,3.0486,6.0995,2.3841,0.065264
2,0.62,0.80,-0.5758,-0.2634,106.8824,0.7608,3.2944,2.2454,3.1748,5.6014,2.3668,3.2944,2.2454,3.1748,6.1676,2.3668,0.064124
2,0.62,0.90,-0.5745,-0.2709,107.1556,0.7619,3.3601,2.0702,3.4549,5.7785,2.4155,3.3601,2.0702,3.4549,6.3398,2.4155,0.063011
2,0.62,1.00,-0.5735,-0.2764,107.3556,0.7627,3.4299,1.9237,3.5932,6.2547,2.5250,3.4299,1.9237,3.5932,6.8089,2.5250,0.061429
2,0.61,1.10,-0.5728,-0.2804,107.5021,0.7633,3.3871,1.9016,3.5098,6.1952,2.6127,3.3871,1.9016,3.5098,6.7480,2.6127,0.061117
2,0.61,1.20,-0.5722,-0.2839,107.6272,0.7638,3.3065,2.0087,3.2285,6.0480,2.5650,3.3065,2.0087,3.2285,6.6003,2.5650,0.061021
2,0.53,1.30,-0.5717,-0.2871,107.7459,0.7643,3.3555,2.1761,3.3492,5.5215,2.5029,3.3555,2.1761,5.9979,5.5215,2.5029,1.403160
2,0.41,1.40,-0.5714,-0.2883,131.7882,0.7645,3.4029,2.2389,3.4027,5.2988,2.6328,3.4029,2.2389,3.4027,5.2988,5.6575,1.829826
2,0.40,1.50,-0.5714,-0.2883,167.7882,0.7645,3.4442,2.1217,3.2734,5.9816,2.6585,3.4442,2.1217,3.2734,4.0140,2.6585,0.774333
2,0.48,1.60,-0.5714,-0.2883,-172.2118,0.7645,2.7018,3.5608,-1.8442,-1.8574,0.6763,2.7018,6.2027,-1.8442,-1.8574,0.6763,1.395875
2,0.55,1.70,-0.5714,-0.2883,147.7882,0.7645,3.4797,2.1757,3.4622,5.5710,2.6765,3.4797,2.1757,3.4622,6.0603,2.6765,0.047881
2,0.61,1.80,-0.5714,-0.2883,127.7882,0.7645,3.5123,2.3430,3.5967,5.4766,2.6765,3.5123,2.3430,3.5967,6.0335,2.6765,0.062028
2,0.68,1.90,-0.5714,-0.2883,107.7882,0.7645,3.5123,2.2498,3.4266,5.6109,2.5932,3.5123,2.2498,3.4266,6.2331,2.5932,0.077433
2,0.74,2.00,-0.5714,-0.2883,87.7882,0.7645,3.5394,2.3224,3.4858,5.3894,2.6393,3.5394,2.3224,3.4858,6.0805,2.6393,0.095526
2,0.81,2.10,-0.5714,-0.2883,67.7882,0.7645,3.6056,2.4777,3.4729,5.4086,2.7029,3.6056,2.4777,3.4729,6.1662,2.7029,0.114786
2,0.88,2.20,-0.5714,-0.2883,47.7882,0.7645,3.5836,2.3656,3.3436,5.5063,2.6604,3.5836,2.3656,3.3436,6.3296,2.6604,0.135555
2,0.81,2.30,-0.5714,-0.2883,27.7882,0.7645,3.5805,2.2071,3.4762,5.0208,2.6209,3.5805,2.2071,5.7822,5.0208,2.6209,1.063529
2,0.79,2.40,-0.5714,-0.2883,47.7882,0.7645,3.5805,2.1350,3.3202,5.1940,2.6209,3.5805,2.1350,3.3202,5.9277,2.6209,0.107683
2,0.79,2.50,-0.5714,-0.2883,55.5765,0.7645,3.6539,2.1984,3.3859,5.5671,2.6962,3.6539,2.1984,3.3859,6.2971,2.6962,0.106590
2,0.79,2.60,-0.5714,-0.2883,55.5765,0.7645,3.6579,2.4104,3.5461,5.2709,2.6258,3.6579,2.4104,3.5461,6.0039,2.6258,0.107457
2,0.79,2.70,-0.5714,-0.2883,55.5765,0.7645,3.7221,2.4300,3.4856,5.6902,2.6616,3.7221,2.4300,3.4856,6.4190,2.6616,0.106231
2,0.79,2.80,-0.5714,-0.2883,55.5765,0.7645,3.6750,2.6596,3.4466,5.3862,2.7359,3.6750,2.6596,3.4466,6.1181,2.7359,0.107119
2,0.79,2.90,-0.5714,-0.2883,55.5765,0.7645,3.6989,2.5718,3.2758,5.3727,2.6929,3.6989,2.5718,3.2758,6.1047,2.6929,0.107159
2,0.79,3.00,-0.5714,-0.2883,55.5765,0.7645,3.6594,2.3105,3.3442,5.7216,2.8119,3.6594,2.3105,3.3442,6.4501,2.8119,0.106140
2,0.79,3.10,-0.5714,-0.2883,55.5765,0.7645,3.7116,2.2371,3.3197,5.7237,2.7751,3.7116,2.2371,3.3197,6.4522,2.7751,0.106133
2,0.79,3.20,-0.5714,-0.2883,55.5765,0.7645,3.7116,2.3350,3.3748,5.5661,2.8406,3.7116,2.3350,3.3748,6.2961,2.8406,0.106593
2,0.79,3.30,-0.5714,-0.2883,55.5765,0.7645,3.7172,2.4881,3.3470,5.8542,2.8762,3.7172,2.4881,3.3470,6.5814,2.8762,0.105753
2,0.79,3.40,-0.5714,-0.2883,55.5765,0.7645,3.6785,2.4207,3.5069,6.0349,2.9375,3.6785,2.4207,3.5069,6.7602,2.9375,0.105229
2,0.79,3.50,-0.5714,-0.2883,55.5765,0.7645,3.7285,2.2782,3.6122,6.4973,2.9375,3.7285,2.2782,3.6122,7.2181,2.9375,0.103891
2,0.79,3.60,-0.5714,-0.2883,55.5765,0.7645,3.7342,2.4199,3.4852,6.5309,2.9375,3.7342,2.4199,3.4852,7.2513,2.9375,0.103794
2,0.79,3.70,-0.5714,-0.2883,55.5765,0.7645,3.6686,2.4084,3.2301,6.5740,3.0130,3.6686,2.4084,3.2301,7.2940,3.0130,0.103670
2,0.79,3.80,-0.5714,-0.2883,55.5765,0.7645,3.5635,2.2084,3.1052,6.3875,2.9656,3.5635,2.2084,3.1052,7.1093,2.9656,0.104208
2,0.79,3.90,-0.5714,-0.2883,55.5765,0.7645,3.5635,2.2623,3.2556,6.0995,2.8761,3.5635,2.2623,3.2556,6.8242,2.8761,0.105041
2,0.79,4.00,-0.5714,-0.2883,55.5765,0.7645,3.5047,2.1766,3.4214,5.7440,2.9498,3.5047,2.1766,3.4214,6.4722,2.9498,0.106074
2,0.79,4.10,-0.5714,-0.2883,55.5765,0.7645,3.6157,2.1157,3.4128,5.6211,3.0519,3.6157,2.1157,3.4128,6.3506,3.0519,0.106433
2,0.79,4.20,-0.5714,-0.2883,55.5765,0.7645,3.6157,2.3661,3.3257,5.6739,3.1011,3.6157,2.3661,3.3257,6.4028,3.1011,0.106279
2,0.79,4.30,-0.5714,-0.2883,55.5765,0.7645,3.7222,2.3128,3.3545,5.7813,3.1488,3.7222,2.3128,3.3545,5.7813,6.5092,2.258524
2,0.72,4.40,-0.5714,-0.2883,55.5765,0.7645,3.6218,2.1187,3.4949,6.1081,3.2513,3.6218,2.1187,6.7661,6.1081,3.2513,2.140078
2,0.65,4.50,-0.5714,-0.2883,75.5765,0.7645,3.6366,1.9076,3.6674,6.2391,3.1603,3.6366,1.9076,3.6674,6.8291,3.1603,0.069616
2,0.60,4.60,-0.5714,-0.2883,95.5765,0.7645,3.6366,2.1091,3.7450,6.1311,3.1648,3.6366,2.1091,3.7450,6.6703,3.1648,0.058134
2,0.53,4.70,-0.5714,-0.2883,111.1529,0.7645,3.5792,2.0613,3.6656,6.1549,3.2270,3.5792,2.0613,6.6271,6.1549,3.2270,1.754156
2,0.47,4.80,-0.5714,-0.2883,131.1529,0.7645,3.4907,2.0133,3.9032,6.3002,3.2270,3.4907,2.0133,3.9032,6.7043,3.2270,0.032662
2,0.41,4.90,-0.5714,-0.2883,151.1530,0.7645,3.5580,2.0120,4.1945,6.3191,3.1684,3.5580,2.0120,4.1945,4.3935,3.1684,0.741573
2,0.51,5.00,-0.5714,-0.2883,-168.8470,0.7645,2.9139,3.5699,-2.7020,-1.4898,0.4498,2.9139,3.5699,-2.7020,-1.4898,4.0462,2.586730
2,0.45,5.10,-0.5714,-0.2883,-137.6941,0.7645,2.8888,3.7992,-2.8549,-1.5529,0.3963,2.8888,4.2065,-2.8549,-1.5529,0.3963,0.033182
2,0.38,5.20,-0.5714,-0.2883,-157.6941,0.7645,2.9168,3.8035,-2.8627,-1.3375,0.4884,2.9168,4.1441,-2.8627,-1.3375,0.4884,0.023203
2,0.43,5.30,-0.5714,-0.2883,-177.6941,0.7645,2.9168,3.9204,-2.6522,-1.4845,0.4428,2.9168,6.4375,-2.6522,-1.4845,0.4428,1.267170
2,0.51,5.40,-0.5714,-0.2883,162.3059,0.7645,3.5837,2.1983,4.2862,6.0895,3.3560,3.5837,2.1983,4.2862,6.5386,3.3560,0.040328
2,0.58,5.50,-0.5714,-0.2883,138.3059,0.7645,3.6200,2.4656,4.0802,6.1469,3.5314,3.6200,2.4656,4.0802,6.6621,3.5314,0.053074
2,0.70,5.60,-0.5714,-0.2883,118.3059,0.7645,3.6912,2.4826,3.8149,6.0778,3.5332,3.6912,2.4826,3.8149,6.7136,3.5332,0.080856
2,0.76,5.70,-0.5714,-0.2883,82.3059,0.7645,3.6912,2.3683,3.9644,6.1744,3.5852,3.6912,2.3683,3.9644,6.8759,3.5852,0.098429
2,0.83,5.80,-0.5714,-0.2883,62.3059,0.7645,3.6655,2.2573,3.9381,6.4988,3.5852,3.6655,2.2573,3.9381,7.2638,3.5852,0.117031
2,0.95,5.90,-0.5714,-0.2883,42.3059,0.7645,3.6655,2.3732,4.1121,6.5051,3.6965,3.6655,2.3732,4.1121,7.4126,3.6965,0.164680
2,1.70,6.00,-0.5714,-0.2883,6.3059,0.7645,3.6317,2.1825,4.3013,6.4995,3.6225,3.6317,2.1825,4.3013,8.1433,3.6225,0.540459
2,1.84,6.10,-0.4064,-0.2233,5.4370,0.6764,3.6767,1.9494,4.2592,6.6814,3.6487,3.6767,1.9494,4.2592,8.4510,3.6487,0.626306
2,1.94,6.20,-0.2688,-0.1692,6.3088,0.6031,3.6790,2.0125,4.4047,6.0738,3.7750,3.6790,2.0125,4.4047,7.9496,3.7750,0.703752
2,2.03,6.30,-0.1541,-0.1240,7.2156,0.5422,3.7260,1.9408,4.4993,6.2100,3.7375,3.7260,1.9408,4.4993,8.1703,3.7375,0.768554
2,2.09,6.40,-0.0560,-0.0854,8.1701,0.4902,3.7329,1.7880,4.3652,6.3788,3.6485,3.7329,1.7880,4.3652,8.3971,3.6485,0.814764
2,2.13,6.50,0.0117,-0.0588,8.9557,0.4544,3.7236,1.6667,4.3435,6.2155,3.5958,3.7236,1.6667,4.3435,8.2761,3.5958,0.849275
2,2.15,6.60,0.0584,-0.0404,9.5739,0.4297,3.7154,1.6836,4.5083,6.1946,3.5335,3.7154,1.6836,4.5083,8.2798,3.5335,0.869645
2,1.67,6.70,0.0860,-0.0295,9.9743,0.4152,3.7455,1.8639,4.5910,6.0025,3.5370,3.7455,1.8639,4.5910,7.6071,3.5370,0.514903
2,1.78,6.80,0.1063,-0.0216,10.2866,0.4045,3.7179,1.7968,4.7795,6.1403,3.6266,7.8507,1.7968,4.7795,6.1403,3.6266,3.416105
2,1.84,6.90,0.1840,0.0117,11.4771,0.3630,3.7950,1.8713,4.8323,5.9440,3.5737,3.7950,1.8713,4.8323,7.7167,3.5737,0.628517
2,1.88,7.00,0.2529,0.0412,12.7858,0.3264,3.7106,1.8343,4.7045,5.7617,3.4184,3.7106,1.8343,4.7045,7.5785,3.4184,0.660153
2,1.91,7.10,0.3034,0.0628,13.9493,0.2997,3.8261,1.9050,4.5059,5.7555,3.6036,3.8261,1.9050,4.5059,7.6028,3.6036,0.682551
2,1.93,7.20,0.3405,0.0787,14.9444,0.2801,3.7743,1.9917,4.2399,5.7814,3.6373,3.7743,1.9917,4.2399,7.6537,3.6373,0.701056
