Episode,Step,PosX,PosY,Angle,DistN,AccProb,TurnLeftProb,TurnRightProb,DashProb,SkillProb,Action,Reward,Entropy,OriginalEntropy,PolicyLoss,ValueLoss,TotalLoss,Advantage,ClippedRatio,Return
2,95,0.00,0.47,-140.88,0.21,0.1859,0.1839,0.1695,0.2253,0.2054,4,1.9276,1.5859,1.5859,-1.9282,3.7180,-0.8445,1.9282,0.9093,1.8673
2,96,0.00,0.47,-151.95,0.19,0.1853,0.1841,0.1697,0.2255,0.2053,3,1.8438,1.5859,1.5859,-1.8444,3.4019,-0.8556,1.8444,1.2000,1.7819
2,97,0.00,0.47,-165.02,0.18,0.1848,0.1843,0.1700,0.2257,0.2052,2,1.7222,1.5859,1.5859,-1.7228,2.9680,-0.8641,1.7228,1.0994,1.6585
2,98,0.00,0.47,-158.88,0.17,0.1850,0.1842,0.1699,0.2256,0.2053,3,1.8065,1.5859,1.5859,-1.8072,3.2658,-0.8591,1.8072,0.8000,1.7437
2,99,0.00,0.47,-149.39,0.17,0.1855,0.1841,0.1697,0.2254,0.2053,4,1.9087,1.5859,1.5859,-1.9093,3.6454,-0.8474,1.9093,1.2000,1.8471
3,0,0.00,0.47,-131.76,0.18,0.1864,0.1836,0.1693,0.2251,0.2055,4,2.0931,1.5859,1.5859,-2.1525,4.6329,-0.7943,0.0000,0.0000,2.0931
3,1,0.00,0.47,-102.97,0.20,0.1885,0.1824,0.1686,0.2247,0.2058,0,2.4047,1.5859,1.5859,-2.4052,5.7850,-0.7014,2.4052,0.9130,2.3518
3,2,0.00,0.47,-94.08,0.17,0.1893,0.1819,0.1683,0.2245,0.2060,3,2.5528,1.5858,1.5858,-2.5533,6.5192,-0.6292,2.5533,0.9195,2.5021
3,3,0.00,0.47,-85.62,0.15,0.1901,0.1814,0.1681,0.2243,0.2062,3,2.7028,1.5858,1.5858,-2.7033,7.3079,-0.5427,2.7033,1.1852,2.6544
3,4,0.00,0.47,-89.13,0.14,0.1897,0.1816,0.1682,0.2244,0.2061,4,2.6829,1.5858,1.5858,-2.6834,7.2007,-0.5549,2.6834,1.0004,2.6336
3,5,0.00,0.47,-107.30,0.14,0.1881,0.1827,0.1687,0.2248,0.2058,3,2.4669,1.5859,1.5859,-2.4675,6.0885,-0.6727,2.4675,0.9169,2.4131
3,6,0.00,0.47,-124.21,0.16,0.1869,0.1834,0.1691,0.2250,0.2055,3,2.2404,1.5859,1.5859,-2.2410,5.0221,-0.7661,2.2410,1.0937,2.1830
3,7,0.00,0.47,-132.74,0.17,0.1864,0.1837,0.1693,0.2252,0.2055,1,2.1140,1.5859,1.5859,-2.1146,4.4715,-0.8049,2.1146,1.0006,2.0551
3,8,0.00,0.47,-138.35,0.18,0.1860,0.1838,0.1695,0.2253,0.2054,0,2.0254,1.5859,1.5859,-2.0260,4.1045,-0.8263,2.0260,0.8164,1.9655
3,9,0.00,0.47,-142.22,0.19,0.1858,0.1839,0.1696,0.2253,0.2054,1,1.9617,1.5859,1.5859,-1.9624,3.8509,-0.8388,1.9624,1.0109,1.9013
3,10,0.00,0.47,-144.99,0.20,0.1857,0.1840,0.1696,0.2254,0.2054,2,1.9151,1.5859,1.5859,-1.9157,3.6698,-0.8465,1.9157,0.9901,1.8542
3,11,0.00,0.47,-122.72,0.20,0.1870,0.1833,0.1691,0.2250,0.2056,3,2.1622,1.5859,1.5859,-2.1628,4.6777,-0.7912,2.1628,0.9192,2.1051
3,12,0.00,0.47,-103.70,0.21,0.1884,0.1825,0.1686,0.2247,0.2058,3,2.3766,1.5859,1.5859,-2.3771,5.6506,-0.7136,2.3771,1.2000,2.3235
3,13,0.00,0.47,-84.39,0.21,0.1902,0.1813,0.1680,0.2243,0.2062,3,2.5961,1.5858,1.5858,-2.5966,6.7424,-0.6056,2.5966,0.9980,2.5481
3,14,0.00,0.47,-64.88,0.21,0.1923,0.1799,0.1677,0.2232,0.2067,2,2.8195,1.5858,1.5858,-2.8199,7.9518,-0.4661,2.8199,0.9955,2.7771
3,15,0.00,0.47,-45.24,0.21,0.1946,0.1790,0.1686,0.2205,0.2073,1,3.0455,1.5862,1.5862,-3.0459,9.2774,-0.2944,3.0459,0.8000,3.0096
3,16,0.00,0.47,-25.50,0.21,0.1965,0.1807,0.1731,0.2133,0.2064,0,3.2735,1.5877,1.5877,-3.2738,10.7178,-0.0902,3.2738,1.0720,3.2469
3,17,0.00,0.47,-1.72,0.22,0.1969,0.1913,0.1881,0.1947,0.1990,2,3.5490,1.5905,1.5905,-3.5490,12.5955,0.1978,3.5490,1.0893,3.5473
3,18,0.00,0.47,9.02,0.19,0.1964,0.1978,0.1967,0.1849,0.1942,2,3.5050,1.5904,1.5904,-3.5049,12.2842,0.1486,3.5049,0.9994,3.5175
3,19,0.00,0.47,29.11,0.15,0.1958,0.2052,0.2078,0.1720,0.1892,4,3.3557,1.5885,1.5885,-3.3554,11.2585,-0.0096,3.3554,1.0563,3.3859
3,20,0.00,0.47,45.15,0.11,0.1967,0.2062,0.2113,0.1673,0.1885,0,3.2607,1.5875,1.5875,-3.2604,10.6300,-0.1031,3.2604,0.9072,3.2978
3,21,0.00,0.47,-4.30,0.19,0.1969,0.1897,0.1861,0.1971,0.2002,1,3.5736,1.5903,1.5903,-3.5737,12.7710,0.2258,3.5737,1.0444,3.5684
3,22,0.03,0.47,-43.86,0.25,0.1948,0.1790,0.1687,0.2202,0.2073,2,2.9814,1.5862,1.5862,-2.9818,8.8909,-0.3462,2.9818,0.9090,2.9461
3,23,0.09,0.47,-68.08,0.30,0.1920,0.1801,0.1677,0.2235,0.2067,0,2.6139,1.5858,1.5858,-2.6144,6.8349,-0.5956,2.6144,0.9371,2.5708
3,24,0.12,0.47,-84.36,0.33,0.1902,0.1813,0.1680,0.2243,0.2062,3,2.3629,1.5858,1.5858,-2.3634,5.5855,-0.7194,2.3634,1.1342,2.3150
3,25,0.15,0.47,-92.65,0.34,0.1894,0.1818,0.1682,0.2245,0.2060,0,2.2325,1.5858,1.5858,-2.2330,4.9865,-0.7688,2.2330,1.1801,2.1825
3,26,0.16,0.47,-97.67,0.35,0.1890,0.1821,0.1684,0.2246,0.2059,0,2.1522,1.5858,1.5858,-2.1527,4.6342,-0.7942,2.1527,0.8418,2.1008
3,27,0.17,0.47,-101.03,0.36,0.1887,0.1823,0.1685,0.2247,0.2059,4,2.0974,1.5858,1.5858,-2.0979,4.4011,-0.8093,2.0979,0.9985,2.0452
3,28,0.18,0.47,-104.40,0.37,0.1884,0.1825,0.1686,0.2247,0.2058,4,2.0407,1.5859,1.5859,-2.0412,4.1665,-0.8230,2.0412,1.0909,1.9877
3,29,0.18,0.47,-104.76,0.37,0.1884,0.1825,0.1686,0.2247,0.2058,2,2.0356,1.5859,1.5859,-2.0361,4.1456,-0.8241,2.0361,1.0000,1.9825
3,30,0.18,0.47,-80.76,0.37,0.1906,0.1810,0.1679,0.2242,0.2063,1,2.3156,1.5858,1.5858,-2.3160,5.3640,-0.7385,2.3160,0.8158,2.2688
3,31,0.18,0.47,-52.76,0.37,0.1938,0.1791,0.1680,0.2219,0.2071,0,2.6422,1.5859,1.5859,-2.6426,6.9833,-0.5793,2.6426,1.0668,2.6043
3,32,0.18,0.47,-28.76,0.37,0.1963,0.1800,0.1718,0.2151,0.2068,3,2.9222,1.5873,1.5873,-2.9225,8.5410,-0.3919,2.9225,1.0960,2.8944
3,33,0.18,0.47,-4.76,0.37,0.1971,0.1892,0.1856,0.1977,0.2004,3,3.2022,1.5903,1.5903,-3.2023,10.2545,-0.1577,3.2023,1.0070,3.1975
3,34,0.01,0.43,-1.66,0.28,0.1969,0.1913,0.1882,0.1947,0.1990,4,3.9150,1.5905,1.5905,-3.9150,15.3274,0.6514,3.9150,0.9847,3.9137
3,35,0.00,0.40,-4.02,0.21,0.1969,0.1898,0.1863,0.1969,0.2001,0,4.5342,1.5904,1.5904,-4.5342,20.5592,1.6017,4.5342,1.0279,4.5296
3,36,0.00,0.38,-7.23,0.12,0.1969,0.1880,0.1838,0.1999,0.2016,4,4.6784,1.5901,1.5901,-4.6785,21.8882,1.8562,4.6785,0.9837,4.6696
3,37,0.00,0.36,-26.67,0.13,0.1963,0.1805,0.1726,0.2140,0.2066,0,3.4347,1.5876,1.5876,-3.4349,11.7989,0.0730,3.4349,1.0496,3.4076
3,38,0.00,0.35,-56.23,0.17,0.1933,0.1794,0.1679,0.2224,0.2070,3,3.0119,1.5859,1.5859,-3.0123,9.0742,-0.3218,3.0123,0.9355,2.9725
3,39,0.00,0.34,-71.84,0.19,0.1915,0.1804,0.1678,0.2238,0.2066,1,2.7853,1.5858,1.5858,-2.7857,7.7603,-0.4894,2.7857,1.1576,2.7410
3,40,0.00,0.33,-80.54,0.20,0.1906,0.1810,0.1679,0.2242,0.2063,2,2.6574,1.5858,1.5858,-2.6579,7.0644,-0.5703,2.6579,0.8089,2.6106
3,41,0.00,0.33,-87.57,0.21,0.1899,0.1815,0.1681,0.2244,0.2061,4,2.5528,1.5858,1.5858,-2.5533,6.5193,-0.6292,2.5533,0.9288,2.5040
3,42,0.00,0.33,-91.50,0.22,0.1895,0.1817,0.1682,0.2245,0.2061,4,2.4935,1.5858,1.5858,-2.4940,6.2202,-0.6597,2.4940,1.2000,2.4437
3,43,0.00,0.33,-94.25,0.22,0.1892,0.1819,0.1683,0.2246,0.2060,3,2.4517,1.5858,1.5858,-2.4522,6.0132,-0.6799,2.4522,0.9997,2.4011
3,44,0.00,0.32,-96.16,0.23,0.1890,0.1820,0.1684,0.2246,0.2060,4,2.4221,1.5858,1.5858,-2.4226,5.8690,-0.6936,2.4226,1.0903,2.3710
3,45,0.00,0.32,-97.50,0.23,0.1889,0.1821,0.1684,0.2246,0.2059,4,2.4011,1.5858,1.5858,-2.4017,5.7680,-0.7030,2.4017,0.9169,2.3497
3,46,0.00,0.32,-98.44,0.23,0.1888,0.1822,0.1684,0.2246,0.2059,4,2.3863,1.5858,1.5858,-2.3869,5.6971,-0.7094,2.3869,0.9999,2.3347
3,47,0.00,0.32,-88.36,0.20,0.1898,0.1815,0.1681,0.2244,0.2061,4,2.5629,1.5858,1.5858,-2.5634,6.5710,-0.6238,2.5634,1.0010,2.5139
3,48,0.00,0.32,-77.65,0.19,0.1909,0.1808,0.1679,0.2241,0.2064,3,2.7233,1.5858,1.5858,-2.7237,7.4188,-0.5298,2.7237,1.0013,2.6773
3,49,0.00,0.32,-62.53,0.18,0.1926,0.1797,0.1677,0.2231,0.2069,4,2.9202,1.5858,1.5858,-2.9206,8.5298,-0.3934,2.9206,1.0809,2.8788
3,50,0.00,0.32,-49.36,0.18,0.1941,0.1791,0.1682,0.2214,0.2072,4,3.0690,1.5860,1.5860,-3.0694,9.4213,-0.2747,3.0694,0.9289,3.0320
3,51,0.00,0.32,-39.21,0.19,0.1952,0.1791,0.1694,0.2190,0.2073,3,3.1687,1.5865,1.5865,-3.1690,10.0425,-0.1880,3.1690,1.0004,3.1354
3,52,0.00,0.32,-32.70,0.20,0.1958,0.1795,0.1708,0.2168,0.2071,2,3.2233,1.5870,1.5870,-3.2236,10.3918,-0.1378,3.2236,1.0455,3.1930
3,53,0.00,0.32,-8.05,0.21,0.1969,0.1875,0.1831,0.2006,0.2019,1,3.9918,1.5900,1.5900,-3.9919,15.9354,0.7569,3.9919,0.8449,3.9823
3,54,0.00,0.32,8.08,0.22,0.1963,0.1972,0.1960,0.1858,0.1947,3,3.9732,1.5905,1.5905,-3.9731,15.7856,0.7308,3.9731,1.0768,3.9851
3,55,0.00,0.09,21.15,0.11,0.1956,0.2031,0.2044,0.1762,0.1906,0,3.5431,1.5893,1.5893,-3.5428,12.5518,0.1909,3.5428,0.8937,3.5691
3,56,0.00,0.02,-10.32,0.14,0.1967,0.1862,0.1814,0.2028,0.2029,3,3.5909,1.5897,1.5897,-3.5910,12.8951,0.2458,3.5910,1.1160,3.5795
3,57,0.00,0.00,-35.46,0.18,0.1954,0.1792,0.1701,0.2180,0.2073,2,3.2350,1.5867,1.5867,-3.2353,10.4669,-0.1269,3.2353,1.1083,3.2041
3,58,0.00,0.00,-56.90,0.20,0.1931,0.1793,0.1678,0.2226,0.2071,1,3.9296,1.5858,1.5858,-3.9300,15.4446,0.6717,3.9300,0.8000,3.8906
0,59,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.1453,3.0232
0,60,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0049,3.0232
0,61,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9813,3.0232
0,62,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,1,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0190,3.0232
0,63,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9951,3.0232
0,64,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0049,3.0232
0,65,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0000,3.0232
0,66,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9813,3.0232
0,67,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0000,3.0232
0,68,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,2.5216,1.5906,1.5906,-2.5216,6.3584,-0.6459,2.5216,1.0190,2.5232
0,69,0.00,0.42,0.00,0.59,0.1970,0.1922,0.1896,0.1931,0.1980,2,2.8173,1.5906,1.5906,-2.8173,7.9370,-0.4680,2.8173,0.9813,2.8186
0,70,0.00,0.42,0.00,0.51,0.1970,0.1923,0.1896,0.1931,0.1981,2,2.9701,1.5906,1.5906,-2.9701,8.8215,-0.3555,2.9701,1.0000,2.9713
0,71,0.00,0.42,0.00,0.47,0.1969,0.1923,0.1896,0.1931,0.1981,3,3.0606,1.5906,1.5906,-3.0606,9.3671,-0.2823,3.0606,1.0000,3.0617
0,72,0.00,0.42,0.00,0.36,0.1969,0.1923,0.1895,0.1931,0.1982,4,3.7748,1.5906,1.5906,-3.7748,14.2491,0.4681,3.7748,1.0188,3.7758
0,73,0.00,0.42,0.00,0.22,0.1968,0.1923,0.1895,0.1931,0.1983,1,4.0536,1.5906,1.5906,-4.0536,16.4315,0.8441,4.0536,1.0266,4.0544
0,74,0.00,0.42,0.00,0.12,0.1967,0.1923,0.1895,0.1931,0.1983,0,4.2613,1.5906,1.5906,-4.2613,18.1589,1.1545,4.2613,0.9701,4.2620
0,75,0.00,0.42,-49.19,0.16,0.1941,0.1791,0.1682,0.2213,0.2072,0,3.1000,1.5860,1.5860,-3.1004,9.6122,-0.2484,3.1004,1.0095,3.0628
0,76,0.00,0.42,-100.93,0.23,0.1886,0.1823,0.1685,0.2247,0.2059,2,2.3682,1.5859,1.5859,-2.3687,5.6107,-0.7172,2.3687,0.9717,2.3158
0,77,0.00,0.42,-129.90,0.27,0.1865,0.1836,0.1693,0.2251,0.2055,2,1.9542,1.5859,1.5859,-1.9548,3.8213,-0.8401,1.9548,0.8973,1.8958
0,78,0.00,0.42,-153.38,0.30,0.1853,0.1841,0.1698,0.2255,0.2053,0,1.6154,1.5859,1.5859,-1.6160,2.6115,-0.8643,1.6160,1.0029,1.5533
0,79,0.00,0.42,-170.60,0.32,0.1846,0.1844,0.1701,0.2258,0.2052,3,1.3637,1.5859,1.5859,-1.3644,1.8615,-0.8376,1.3644,1.0871,1.2994
0,80,0.00,0.42,-178.56,0.34,0.1843,0.1844,0.1702,0.2260,0.2052,3,1.2460,1.5859,1.5859,-1.2467,1.5542,-0.8121,1.2467,1.2000,1.1808
0,81,0.00,0.42,175.89,0.34,0.2069,0.2002,0.2091,0.1632,0.1906,0,1.2589,1.5870,1.5870,-1.2582,1.5831,-0.8150,1.2582,0.8000,1.3248
0,82,0.00,0.42,172.01,0.35,0.2067,0.2003,0.2092,0.1632,0.1906,2,1.2907,1.5870,1.5870,-1.2901,1.6642,-0.8225,1.2901,1.2000,1.3562
0,83,0.00,0.42,169.30,0.36,0.2066,0.2003,0.2092,0.1633,0.1906,3,1.3125,1.5870,1.5870,-1.3118,1.7208,-0.8273,1.3118,1.0120,1.3776
0,84,0.00,0.42,167.11,0.36,0.2065,0.2003,0.2093,0.1633,0.1906,4,1.3296,1.5870,1.5870,-1.3290,1.7662,-0.8309,1.3290,0.8000,1.3945
0,85,0.00,0.42,165.88,0.36,0.2065,0.2003,0.2093,0.1633,0.1906,3,1.3390,1.5870,1.5870,-1.3383,1.7911,-0.8327,1.3383,1.1673,1.4037
0,86,0.00,0.42,165.02,0.36,0.2065,0.2004,0.2093,0.1633,0.1906,0,1.3453,1.5870,1.5870,-1.3447,1.8082,-0.8340,1.3447,0.8568,1.4099
0,87,0.00,0.42,164.42,0.37,0.2064,0.2004,0.2093,0.1633,0.1906,4,1.3497,1.5870,1.5870,-1.3490,1.8198,-0.8348,1.3490,1.2000,1.4142
0,88,0.00,0.42,170.35,0.35,0.2067,0.2003,0.2092,0.1632,0.1906,3,1.3073,1.5870,1.5870,-1.3067,1.7074,-0.8262,1.3067,0.9234,1.3726
0,89,0.00,0.42,178.36,0.32,0.2070,0.2002,0.2090,0.1631,0.1906,4,1.2756,1.5870,1.5870,-1.2749,1.6253,-0.8190,1.2749,0.8559,1.3417
0,90,0.00,0.42,-169.07,0.30,0.1846,0.1843,0.1700,0.2258,0.2052,0,1.4372,1.5859,1.5859,-1.4379,2.0675,-0.8493,1.4379,1.2000,1.3731
0,91,0.00,0.42,-166.17,0.26,0.1847,0.1843,0.1700,0.2257,0.2052,3,1.5496,1.5859,1.5859,-1.5502,2.4031,-0.8610,1.5502,0.9001,1.4858
0,92,0.00,0.42,-162.11,0.22,0.1849,0.1843,0.1699,0.2257,0.2053,4,1.6732,1.5859,1.5859,-1.6738,2.8017,-0.8650,1.6738,1.2000,1.6099
0,93,0.00,0.42,-156.25,0.18,0.1851,0.1842,0.1698,0.2256,0.2053,3,1.8144,1.5859,1.5859,-1.8150,3.2943,-0.8584,1.8150,0.9097,1.7519
0,94,0.00,0.42,-147.45,0.15,0.1855,0.1840,0.1697,0.2254,0.2053,2,1.9836,1.5859,1.5859,-1.9842,3.9370,-0.8348,1.9842,1.0981,1.9223
0,95,0.00,0.42,-106.20,0.12,0.1882,0.1826,0.1687,0.2248,0.2058,2,2.5288,1.5859,1.5859,-2.5293,6.3973,-0.6418,2.5293,0.8000,2.4752
0,96,0.00,0.40,-89.39,0.12,0.1897,0.1816,0.1682,0.2244,0.2061,1,2.7147,1.5858,1.5858,-2.7152,7.3722,-0.5352,2.7152,0.9971,2.6653
0,97,0.00,0.30,-156.84,0.19,0.1851,0.1842,0.1698,0.2256,0.2053,2,1.7880,1.5859,1.5859,-1.7886,3.1991,-0.8606,1.7886,1.0951,1.7254
0,98,0.00,0.22,145.52,0.25,0.2055,0.2007,0.2098,0.1636,0.1905,2,1.7981,1.5871,1.5871,-1.7975,3.2310,-0.8599,1.7975,1.1390,1.8600
0,99,0.00,0.17,112.72,0.29,0.2034,0.2018,0.2108,0.1639,0.1901,4,2.1081,1.5871,1.5871,-2.1075,4.4417,-0.8068,2.1075,1.0048,2.1640
1,0,0.00,0.13,89.68,0.32,0.2013,0.2031,0.2116,0.1642,0.1897,1,2.3234,1.5871,1.5871,-2.2758,5.1634,-0.7585,0.0000,0.0000,2.3234
1,1,0.00,0.11,73.55,0.33,0.1996,0.2043,0.2121,0.1646,0.1893,3,2.4723,1.5871,1.5871,-2.4718,6.1099,-0.6706,2.4718,0.9694,2.5185
1,2,0.00,0.09,60.46,0.35,0.1982,0.2053,0.2122,0.1654,0.1889,0,2.5914,1.5872,1.5872,-2.5910,6.7131,-0.6088,2.5910,0.8095,2.6340
1,3,0.00,0.07,53.12,0.36,0.1974,0.2058,0.2119,0.1662,0.1887,1,2.6571,1.5873,1.5873,-2.6566,7.0578,-0.5711,2.6566,1.1933,2.6976
1,4,0.00,0.06,48.00,0.37,0.1969,0.2060,0.2116,0.1669,0.1886,2,2.7022,1.5875,1.5875,-2.7018,7.2997,-0.5436,2.7018,1.0436,2.7412
1,5,0.00,0.06,44.43,0.37,0.1966,0.2061,0.2112,0.1676,0.1886,1,2.7332,1.5876,1.5876,-2.7328,7.4681,-0.5241,2.7328,1.0254,2.7711
1,6,0.00,0.05,41.93,0.38,0.1964,0.2060,0.2109,0.1681,0.1886,4,2.7544,1.5877,1.5877,-2.7540,7.5847,-0.5104,2.7540,0.9755,2.7915
1,7,0.00,0.05,35.22,0.35,0.1959,0.2058,0.2096,0.1699,0.1888,4,2.8869,1.5881,1.5881,-2.8865,8.3321,-0.4187,2.8865,0.9165,2.9214
1,8,0.00,0.04,25.31,0.32,0.1956,0.2042,0.2064,0.1740,0.1898,1,3.0681,1.5889,1.5889,-3.0678,9.4115,-0.2761,3.0678,1.0052,3.0974
1,9,0.00,0.04,-1.61,0.30,0.1966,0.1912,0.1881,0.1949,0.1991,2,3.3827,1.5905,1.5905,-3.3827,11.4428,0.0183,3.3827,1.0072,3.3827
1,10,0.00,0.04,-13.65,0.27,0.1967,0.1845,0.1792,0.2056,0.2040,0,3.2959,1.5893,1.5893,-3.2961,10.8643,-0.0686,3.2961,0.9371,3.2809
1,11,0.00,0.04,-19.53,0.24,0.1966,0.1822,0.1757,0.2099,0.2055,1,3.2958,1.5885,1.5885,-3.2960,10.8636,-0.0687,3.2960,1.0971,3.2750
1,12,0.00,0.04,-23.68,0.20,0.1963,0.1810,0.1738,0.2125,0.2063,4,3.3268,1.5879,1.5879,-3.3270,11.0692,-0.0380,3.3270,0.9210,3.3027
1,13,0.00,0.04,-24.53,0.16,0.1963,0.1808,0.1734,0.2130,0.2065,4,3.4013,1.5878,1.5878,-3.4016,11.5709,0.0379,3.4016,1.1405,3.3766
1,14,0.00,0.04,-18.55,0.12,0.1965,0.1826,0.1763,0.2092,0.2054,0,3.5501,1.5886,1.5886,-3.5504,12.6050,0.1994,3.5504,0.9948,3.5301
1,15,0.00,0.00,-48.70,0.15,0.1940,0.1790,0.1683,0.2214,0.2073,0,3.1317,1.5860,1.5860,-3.1320,9.8097,-0.2209,3.1320,0.9448,3.0955
1,16,0.00,0.00,-98.89,0.22,0.1887,0.1821,0.1684,0.2248,0.2060,2,2.4086,1.5858,1.5858,-2.4091,5.8038,-0.6997,2.4091,0.9727,2.3571
1,17,0.00,0.00,-127.41,0.26,0.1866,0.1834,0.1692,0.2252,0.2056,4,1.9943,1.5859,1.5859,-1.9949,3.9794,-0.8327,1.9949,0.8965,1.9364
1,18,0.00,0.00,-147.42,0.29,0.1855,0.1840,0.1696,0.2255,0.2054,3,1.7009,1.5859,1.5859,-1.7015,2.8953,-0.8647,1.7015,1.2000,1.6397
1,19,0.00,0.00,-161.42,0.31,0.1849,0.1842,0.1699,0.2257,0.2053,3,1.4936,1.5859,1.5859,-1.4942,2.2327,-0.8561,1.4942,1.0992,1.4304
1,20,0.00,0.00,-172.78,0.33,0.1844,0.1843,0.1701,0.2260,0.2052,0,1.3234,1.5859,1.5859,-1.3241,1.7532,-0.8298,1.3241,1.0009,1.2588
1,21,0.00,0.00,-179.15,0.34,0.1842,0.1844,0.1702,0.2261,0.2052,0,1.2269,1.5858,1.5858,-1.2275,1.5068,-0.8072,1.2275,0.8152,1.1616
1,22,0.00,0.00,176.41,0.35,0.2069,0.2002,0.2091,0.1632,0.1906,3,1.2425,1.5870,1.5870,-1.2418,1.5422,-0.8109,1.2418,1.1230,1.3084
1,23,0.00,0.00,173.30,0.36,0.2067,0.2002,0.2091,0.1633,0.1906,1,1.2667,1.5870,1.5870,-1.2661,1.6029,-0.8169,1.2661,0.8000,1.3323
1,24,0.00,0.00,171.14,0.36,0.2067,0.2002,0.2092,0.1633,0.1906,1,1.2832,1.5870,1.5870,-1.2825,1.6449,-0.8208,1.2825,1.2000,1.3485
1,25,0.00,0.00,169.62,0.36,0.2066,0.2002,0.2092,0.1633,0.1906,4,1.2944,1.5870,1.5870,-1.2937,1.6737,-0.8233,1.2937,1.0001,1.3595
1,26,0.00,0.00,168.40,0.37,0.2066,0.2003,0.2092,0.1633,0.1906,2,1.3031,1.5870,1.5870,-1.3025,1.6965,-0.8253,1.3025,0.9519,1.3681
1,27,0.00,0.00,167.71,0.37,0.2065,0.2003,0.2092,0.1633,0.1906,2,1.3079,1.5870,1.5870,-1.3072,1.7088,-0.8263,1.3072,1.0977,1.3728
1,28,0.00,0.00,167.14,0.37,0.2065,0.2003,0.2093,0.1634,0.1906,0,1.3124,1.5870,1.5870,-1.3118,1.7208,-0.8273,1.3118,1.0001,1.3773
1,29,0.00,0.00,166.56,0.37,0.2065,0.2003,0.2093,0.1634,0.1906,0,1.3185,1.5870,1.5870,-1.3179,1.7367,-0.8286,1.3179,0.9867,1.3833
1,30,0.00,0.00,171.45,0.34,0.2067,0.2002,0.2092,0.1633,0.1906,3,1.3165,1.5870,1.5870,-1.3158,1.7314,-0.8281,1.3158,1.0009,1.3818
1,31,0.00,0.00,177.20,0.32,0.2069,0.2002,0.2091,0.1632,0.1907,2,1.2979,1.5870,1.5870,-1.2972,1.6828,-0.8241,1.2972,0.8000,1.3639
1,32,0.00,0.00,-174.70,0.29,0.1844,0.1843,0.1701,0.2260,0.2052,1,1.3744,1.5859,1.5859,-1.3751,1.8908,-0.8395,1.3751,1.0422,1.3096
1,33,0.00,0.00,-174.53,0.25,0.1844,0.1843,0.1701,0.2260,0.2052,3,1.4608,1.5859,1.5859,-1.4614,2.1358,-0.8524,1.4614,1.0835,1.3960
1,34,0.00,0.00,-176.61,0.21,0.1843,0.1843,0.1701,0.2260,0.2052,0,1.5197,1.5858,1.5858,-1.5203,2.3114,-0.8586,1.5203,1.2000,1.4546
1,35,0.00,0.00,-179.63,0.17,0.1842,0.1844,0.1702,0.2261,0.2052,4,1.5669,1.5858,1.5858,-1.5675,2.4572,-0.8621,1.5675,0.8147,1.5015
1,36,0.00,0.00,174.19,0.12,0.2068,0.2002,0.2091,0.1633,0.1906,2,1.7273,1.5870,1.5870,-1.7266,2.9813,-0.8640,1.7266,1.0351,1.7929
1,37,0.00,0.00,150.25,0.14,0.2057,0.2005,0.2097,0.1636,0.1905,3,1.9758,1.5871,1.5871,-1.9752,3.9015,-0.8365,1.9752,1.0998,2.0384
1,38,0.00,0.00,111.44,0.20,0.2032,0.2018,0.2108,0.1640,0.1901,1,2.3032,1.5871,1.5871,-2.3027,5.3023,-0.7437,2.3027,0.8000,2.3590
1,39,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,4,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.1722,3.0232
1,40,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0298,3.0232
