Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Loss
1,1.69,6.00,0.4573,-0.0116,108.1026,0.2716,108.8262,109.6689,48.3282,110.2627,109.6689,48.3282,0.687903
1,1.71,6.10,0.5159,-0.0943,117.6195,0.2914,111.5362,110.1587,51.5016,111.5362,112.1262,51.5016,1.290250
1,1.75,6.20,0.5812,-0.1866,90.5795,0.3215,115.0318,110.4576,50.0377,115.6335,110.4576,50.0377,0.120672
1,1.87,6.30,0.7197,-0.2335,67.3612,0.3304,84.7446,70.8952,45.8966,85.7655,70.8952,45.8966,0.347431
1,1.95,6.40,0.8719,-0.1861,41.1495,0.3087,90.6500,69.3740,55.3024,90.6500,91.6963,55.3024,166.094700
1,1.12,6.50,0.9561,-0.1599,13.3678,0.3050,91.0886,63.3209,58.7267,91.0886,63.3209,129.4423,1666.902000
1,1.07,6.60,-0.6971,0.4245,0.0000,0.7392,127.1482,123.1824,94.6668,127.1482,92.4783,94.6668,314.247000
1,1.12,6.70,-0.6971,0.4245,-20.0000,0.7392,67.5901,20.7745,92.1581,67.5901,20.7745,106.8688,72.134460
1,1.22,6.80,-0.6971,0.4245,0.0000,0.7392,103.3355,89.8840,91.7818,102.8002,89.8840,91.7818,0.095519
1,1.37,6.90,-0.5958,0.4245,0.0000,0.6885,102.2958,92.9842,93.4802,101.5316,92.9842,93.4802,0.194682
1,1.37,7.00,-0.4495,0.4245,0.0000,0.6154,101.5300,99.2311,93.4342,101.5300,99.2311,98.4878,8.512817
1,1.50,7.10,-0.3910,0.4245,20.0000,0.5861,99.4138,74.5406,70.9524,99.9204,74.5406,70.9524,0.085519
1,1.63,7.20,-0.2536,0.3745,22.7666,0.5181,97.8244,79.8969,69.2003,98.4806,79.8969,69.2003,0.143551
1,1.75,7.30,-0.1038,0.3200,26.7356,0.4456,100.9289,83.3776,73.7609,101.6682,83.3776,73.7609,0.182149
1,1.85,7.40,0.0336,0.2700,31.6782,0.3817,101.2648,80.2181,70.7318,102.1014,80.2181,70.7318,0.233335
1,1.93,7.50,0.1710,0.2200,38.5298,0.3218,99.6645,85.9755,67.4102,100.6023,85.9755,67.4102,0.293198
1,1.98,7.60,0.3208,0.1655,49.3624,0.2642,100.4585,89.0410,70.4711,101.4298,89.0410,70.4711,0.314449
1,1.98,7.70,0.4582,0.1155,63.7310,0.2236,101.8245,94.5349,69.3839,102.7814,94.5349,69.3839,0.305249
1,1.93,7.80,0.5534,0.0808,76.4654,0.2062,101.6659,95.0626,70.3938,102.5756,95.0626,70.3938,0.275846
1,1.83,7.90,0.6908,0.0308,97.0668,0.2020,104.7489,95.4380,70.5662,105.5329,95.4380,70.5662,0.204840
1,1.71,8.00,0.8282,-0.0192,116.0426,0.2231,106.9189,90.1200,69.0163,107.5602,90.1200,69.0163,0.137084
1,1.12,8.10,0.9656,-0.0692,130.4754,0.2635,108.8223,90.1551,73.3627,110.3375,90.1551,73.3627,0.765306
1,1.27,8.20,-0.6971,0.4245,0.0000,0.7392,111.1959,105.1530,103.8728,110.8043,105.1530,103.8728,0.051131
1,1.31,8.30,-0.5509,0.4245,0.0000,0.6661,118.3279,113.2208,109.0947,118.3279,113.2208,112.0207,2.853964
1,1.44,8.40,-0.4495,0.4245,20.0000,0.6154,112.6292,104.4242,69.7597,112.9456,104.4242,69.7597,0.033369
1,1.52,8.50,-0.3121,0.3745,22.6190,0.5472,110.2903,95.5993,67.6672,110.7024,95.5993,67.6672,0.056626
1,1.59,8.60,-0.2327,0.3456,24.4497,0.5085,108.8893,92.2976,64.6313,109.3859,92.2976,64.6313,0.082175
1,1.70,8.70,-0.1533,0.3167,26.5797,0.4704,112.3809,93.7984,67.5991,112.9578,93.7984,67.5991,0.110937
1,1.81,8.80,-0.0159,0.2667,31.1977,0.4063,112.0594,97.2554,65.9498,112.7515,97.2554,65.9498,0.159675
1,1.90,8.90,0.1339,0.2122,38.1591,0.3406,114.0764,103.1718,67.6725,114.8310,103.1718,67.6725,0.189796
1,1.83,9.00,0.2713,0.1622,47.2228,0.2867,113.2747,98.8494,69.0802,113.2747,98.8494,113.9750,671.848100
1,1.73,9.10,0.3595,0.1301,90.9219,0.2572,114.6741,101.7610,80.3501,115.2550,101.7610,80.3501,0.112512
1,1.65,9.20,0.4487,-0.0021,119.2816,0.2705,114.0587,102.7548,81.7834,114.5660,102.7548,81.7834,0.085787
1,1.58,9.30,0.4879,-0.0955,127.7976,0.2986,110.9018,107.5210,85.9828,111.3692,107.5210,85.9828,0.072809
1,1.50,9.40,0.5206,-0.1734,133.6713,0.3262,111.5236,107.1176,85.6510,111.9101,107.1176,85.6510,0.049803
1,1.42,9.50,0.5533,-0.2513,138.5858,0.3566,111.4450,107.8376,82.8957,111.7556,107.8376,82.8957,0.032142
1,1.29,9.60,0.5860,-0.3292,142.7016,0.3893,111.2185,107.3896,80.1223,111.3949,107.3896,80.1223,0.010371
1,1.12,9.70,0.6426,-0.4640,148.3557,0.4497,106.7914,107.3579,85.2668,119.4108,107.3579,85.2668,53.083020
1,1.28,9.80,-0.6971,0.4245,0.0000,0.7392,124.5708,117.6633,112.5208,124.7339,117.6633,112.5208,0.008867
1,1.43,9.90,-0.5377,0.4245,0.0000,0.6595,111.5191,104.3948,108.7227,111.0871,104.3948,108.7227,0.062201
2,1.43,0.00,-0.5377,0.4245,0.0000,0.6595,114.4213,106.7819,112.0636,113.9392,106.7819,112.0636,0.077469
2,1.61,0.10,-0.3070,0.4245,0.0000,0.5441,115.1250,109.4710,113.6984,114.9138,109.4710,113.6984,0.014865
2,1.76,0.20,-0.2057,0.4245,0.0000,0.4935,112.4503,103.8457,112.3763,112.8964,103.8457,112.3763,0.066344
2,1.80,0.30,-0.0594,0.4245,0.0000,0.4203,120.5877,111.4020,112.4664,120.5877,111.4020,110.2707,1.607058
2,1.93,0.40,0.0344,0.4245,20.0000,0.3734,110.5944,104.4741,87.3515,111.4189,104.4741,87.3515,0.226609
2,2.04,0.50,0.1842,0.3700,25.2181,0.2997,111.5263,101.0764,88.1831,112.4486,101.0764,88.1831,0.283514
2,2.12,0.60,0.3216,0.3200,32.8134,0.2357,110.2380,103.0225,88.5751,111.2515,103.0225,88.5751,0.342417
2,2.13,0.70,0.4591,0.2700,45.6245,0.1787,111.3877,104.6126,89.6176,112.4071,104.6126,89.6176,0.346347
2,2.05,0.80,0.6089,0.2155,70.4894,0.1355,109.3358,103.2495,88.0266,110.2968,103.2495,88.0266,0.307859
2,1.92,0.90,0.7463,0.1655,102.3056,0.1307,109.7288,101.0644,88.7976,110.5494,101.0644,88.7976,0.224480
2,1.74,1.00,0.8837,0.1155,128.3299,0.1628,109.5728,100.5305,88.9284,110.2198,100.5305,88.9284,0.139534
1,1.12,1.10,1.0451,0.0567,145.6510,0.2263,111.0667,105.3313,84.5319,122.5047,105.3313,84.5319,43.608960
1,1.28,1.20,-0.6971,0.4245,0.0000,0.7392,115.0017,105.2241,115.0813,115.0327,105.2241,115.0813,0.000320
1,1.31,1.30,-0.5377,0.4245,0.0000,0.6595,125.3487,119.6134,117.3076,125.3487,119.6134,116.1132,0.475534
1,1.44,1.40,-0.4495,0.4245,20.0000,0.6154,118.2877,111.7712,84.5848,118.5475,111.7712,84.5848,0.022501
1,1.47,1.50,-0.3121,0.3745,22.6190,0.5472,120.0289,99.8499,85.2930,120.0289,99.8499,120.2951,408.382100
1,1.54,1.60,-0.2168,0.3398,47.4702,0.5008,122.4549,106.7243,84.1234,122.7704,106.7243,84.1234,0.033183
1,1.59,1.70,-0.1092,0.2408,54.2769,0.4546,125.2797,110.4934,86.2493,125.6210,110.4934,86.2493,0.038841
1,1.62,1.80,-0.0016,0.1418,62.4768,0.4162,118.5272,105.4771,82.8448,118.9660,105.4771,82.8448,0.064181
1,1.63,1.90,0.1060,0.0428,72.1006,0.3878,120.3296,100.6696,82.1459,120.7551,100.6696,82.1459,0.060332
1,1.62,2.00,0.1682,-0.0144,78.2212,0.3770,123.4373,101.4169,84.9940,123.8265,101.4169,84.9940,0.050490
1,1.59,2.10,0.2304,-0.0716,84.6260,0.3707,125.1442,109.5809,89.1910,125.4799,109.5809,89.1910,0.037560
1,1.53,2.20,0.3477,-0.1795,96.9504,0.3718,122.8764,113.8469,86.9793,123.1734,113.8469,86.9793,0.029396
1,1.43,2.30,0.4553,-0.2785,107.7451,0.3875,123.9951,115.8176,88.7413,124.1894,115.8176,88.7413,0.012584
1,1.33,2.40,0.5726,-0.3865,118.1906,0.4187,125.1227,110.2628,93.0662,125.2051,110.2628,93.0662,0.002261
1,1.12,2.50,0.6802,-0.4855,126.2819,0.4578,123.9495,105.8664,93.2696,129.7464,105.8664,93.2696,11.201490
1,1.07,2.60,-0.6971,0.4245,0.0000,0.7392,127.1956,123.8556,121.8190,127.1956,111.1938,121.8190,53.441010
1,1.01,2.70,-0.6971,0.4245,-20.0000,0.7392,65.2443,30.2701,111.6191,65.2443,111.5134,111.6191,2200.160000
1,1.07,2.80,-0.6971,0.4245,-40.0000,0.7392,65.1365,28.4935,115.6804,65.1365,28.4935,115.5897,0.002746
1,1.12,2.90,-0.6971,0.4245,-20.0000,0.7392,68.9731,33.1093,115.1835,68.9731,33.1093,132.3365,98.074350
1,1.28,3.00,-0.6971,0.4245,0.0000,0.7392,127.1245,116.1577,124.3207,127.4291,116.1577,124.3207,0.030923
1,1.37,3.10,-0.5377,0.4245,0.0000,0.6595,122.6099,107.8010,121.3236,122.4469,107.8010,121.3236,0.008862
1,1.44,3.20,-0.4533,0.4245,0.0000,0.6173,129.0258,120.6070,122.1488,129.0258,114.9371,122.1488,10.715720
1,1.56,3.30,-0.3233,0.4245,-20.0000,0.5523,70.8018,40.2372,114.3946,70.8018,40.2372,121.7341,17.955940
1,1.71,3.40,-0.2586,0.4245,0.0000,0.5199,119.8144,113.4176,123.9029,124.2406,113.4176,123.9029,6.530328
1,1.74,3.50,-0.1123,0.4245,0.0000,0.4468,128.4865,123.5625,123.9775,128.4865,123.5625,121.6697,1.775326
1,1.88,3.60,-0.0185,0.4245,20.0000,0.3999,119.2785,109.8571,95.7352,119.9647,109.8571,95.7352,0.156930
1,1.99,3.70,0.1313,0.3700,24.7954,0.3261,121.3365,105.6594,94.1446,122.1125,105.6594,94.1446,0.200722
1,1.97,3.80,0.2687,0.3200,31.5280,0.2615,123.2264,113.3263,95.0820,123.2264,113.3263,123.9599,277.977700
1,1.96,3.90,0.3641,0.2853,69.9832,0.2199,120.8096,117.5365,101.9674,121.5583,117.5365,101.9674,0.186825
1,1.88,4.00,0.4166,0.2192,80.9170,0.2092,119.8082,108.1182,104.0386,119.8082,108.1182,120.4878,90.192260
1,1.76,4.10,0.4632,0.1605,111.2294,0.2067,118.2931,110.7721,104.0657,118.8669,110.7721,104.0657,0.109728
1,1.62,4.20,0.4900,0.0804,141.2883,0.2254,114.8786,111.9638,104.5927,115.3462,111.9638,104.5927,0.072854
1,1.52,4.30,0.4878,-0.0041,167.1258,0.2597,116.3396,108.3991,104.7182,111.7318,108.3991,104.7182,7.077167
1,1.51,4.40,0.4568,-0.0827,-171.0828,0.3011,78.9099,42.7772,112.1649,78.9099,42.7772,112.5511,0.049733
1,1.52,4.50,0.4293,-0.1524,-149.8615,0.3379,77.7334,41.2666,113.7700,77.7334,41.2666,114.1563,0.049734
1,1.55,4.60,0.3969,-0.2344,-112.7263,0.3815,77.4718,41.8491,114.7593,77.4718,41.8491,115.1610,0.053795
1,1.59,4.70,0.3853,-0.2638,-92.3814,0.3970,78.7428,53.0748,111.7222,78.7428,53.0748,112.1951,0.074531
1,1.67,4.80,0.3754,-0.2888,-68.1071,0.4104,78.5064,49.7904,113.8024,78.5064,49.7904,114.3298,0.092708
1,1.74,4.90,0.3660,-0.3126,-31.8626,0.4230,77.7819,46.7973,115.2858,77.7819,46.7973,127.2274,47.534400
1,1.90,5.00,0.3606,-0.3263,0.1327,0.4303,127.6028,125.5631,114.3041,129.8658,125.5631,114.3041,1.707172
1,1.93,5.10,0.4389,-0.1874,0.1631,0.3506,129.7003,127.5442,115.2756,129.7003,127.5442,119.9580,7.308420
1,2.05,5.20,0.4822,-0.1105,20.1876,0.3065,117.4818,108.6766,104.9600,118.3557,108.6766,104.9600,0.254563
1,2.14,5.30,0.5932,-0.0153,26.2423,0.2392,119.6524,108.7787,105.0094,120.6005,108.7787,105.0094,0.299610
1,2.19,5.40,0.7042,0.0798,36.7896,0.1766,120.1444,111.4704,104.3941,121.1321,111.4704,104.3941,0.325195
1,2.12,5.50,0.8252,0.1836,59.7312,0.1225,116.4300,115.5277,105.0038,117.3859,115.5277,105.0038,0.304573
1,1.97,5.60,0.9362,0.2788,96.1428,0.1064,115.7052,111.6122,104.6635,116.5201,111.6122,104.6635,0.221368
1,1.88,5.70,1.0472,0.3740,128.6204,0.1354,117.1154,112.7055,104.1653,117.8248,112.7055,104.1653,0.167748
1,1.12,5.80,1.1114,0.4289,140.1532,0.1651,119.5498,103.3643,103.5519,126.2381,103.3643,103.5519,14.911290
1,1.28,5.90,-0.6971,0.4245,0.0000,0.7392,124.6282,119.0608,120.3445,124.1127,119.0608,120.3445,0.088547
1,1.43,6.00,-0.5377,0.4245,0.0000,0.6595,123.6540,116.2071,119.5030,123.4995,116.2071,119.5030,0.007961
1,1.59,6.10,-0.3915,0.4245,0.0000,0.5864,123.4965,119.6070,121.0593,123.7184,119.6070,121.0593,0.016417
1,1.73,6.20,-0.2321,0.4245,0.0000,0.5067,123.2757,116.5527,120.3655,123.9065,116.5527,120.3655,0.132620
1,1.88,6.30,-0.0859,0.4245,0.0000,0.4336,126.4124,117.2247,122.2763,127.3809,117.2247,122.2763,0.312673
1,2.04,6.40,0.0603,0.4245,0.0000,0.3605,123.3143,114.8128,122.9016,124.2407,114.8128,122.9016,0.286044
1,2.18,6.50,0.2198,0.4245,0.0000,0.2807,126.8674,119.8732,124.2674,128.0519,119.8732,124.2674,0.467748
1,2.33,6.60,0.3660,0.4245,0.0000,0.2076,123.9273,122.4579,123.1134,125.1121,122.4579,123.1134,0.467880
1,2.03,6.70,0.5122,0.4245,0.0000,0.1345,126.3536,121.7659,122.6311,119.1340,121.7659,122.6311,17.374600
1,1.71,6.80,0.5344,0.4245,-68.9602,0.1871,81.2671,55.0130,116.3454,81.2671,55.0130,116.8909,0.099174
1,1.53,6.90,0.4954,0.4245,-129.9024,0.2651,79.4813,63.2798,115.9169,79.4813,63.2798,116.2886,0.046053
1,1.43,7.00,0.4731,0.4245,-161.8308,0.3098,81.9840,65.6964,118.1893,81.9840,65.6964,118.4330,0.019786
1,1.12,7.10,0.4593,0.4245,-179.8345,0.3375,84.1747,71.2940,118.4818,84.1747,71.2940,129.0585,37.288630
1,1.07,7.20,-0.6971,0.4245,0.0000,0.7392,130.4681,128.5005,123.5422,130.4681,119.2005,123.5422,28.830110
1,1.12,7.30,-0.6971,0.4245,-20.0000,0.7392,84.0119,70.3495,120.8942,84.0119,70.3495,128.4975,19.270260
1,1.28,7.40,-0.6971,0.4245,0.0000,0.7392,128.3359,125.5538,124.7990,128.2396,125.5538,124.7990,0.003093
1,1.31,7.50,-0.5377,0.4245,0.0000,0.6595,130.5829,133.1962,123.9749,130.5829,120.7694,123.9749,51.475090
1,1.41,7.60,-0.4495,0.4245,-20.0000,0.6154,84.1825,73.2304,121.4339,84.1825,73.2304,129.8304,23.500400
1,1.55,7.70,-0.4128,0.4245,0.0000,0.5970,129.7471,129.5920,125.3093,129.7090,129.5920,125.3093,0.000485
1,1.70,7.80,-0.2665,0.4245,0.0000,0.5239,128.6311,122.6269,127.8960,128.9596,122.6269,127.8960,0.035972
1,1.86,7.90,-0.1203,0.4245,0.0000,0.4508,128.0942,121.2267,128.3184,128.9403,121.2267,128.3184,0.238620
1,1.89,8.00,0.0391,0.4245,0.0000,0.3711,128.5219,122.6359,126.7147,128.5219,122.6359,128.5661,1.142526
1,2.01,8.10,0.1273,0.4245,20.0000,0.3270,128.2836,118.0628,108.5049,129.0109,118.0628,108.5049,0.176334
1,2.12,8.20,0.2647,0.3745,25.5304,0.2595,129.1306,115.4531,110.5838,129.9583,115.4531,110.5838,0.228319
1,2.16,8.30,0.4145,0.3200,35.9105,0.1907,129.5075,115.3580,107.2902,130.3709,115.3580,107.2902,0.248480
1,2.17,8.40,0.4939,0.2911,44.9090,0.1584,125.6907,117.2902,110.7447,126.6003,117.2902,110.7447,0.275841
1,2.07,8.50,0.6313,0.2411,70.7411,0.1185,125.9906,118.6728,111.1504,126.7999,118.6728,111.1504,0.218312
1,1.90,8.60,0.7687,0.1911,106.9303,0.1169,126.9294,118.6728,110.9762,127.5647,118.6728,110.9762,0.134551
1,1.75,8.70,0.9185,0.1366,135.4878,0.1595,128.2397,113.2656,113.2611,128.7076,113.2656,113.2611,0.072980
1,1.12,8.80,1.0559,0.0866,149.1013,0.2178,129.5869,115.6064,112.5145,129.0730,115.6064,112.5145,0.088021
1,1.27,8.90,-0.6971,0.4245,0.0000,0.7392,130.1239,132.5597,130.5369,132.4499,132.5597,130.5369,1.803455
1,1.27,9.00,-0.5509,0.4245,0.0000,0.6661,130.8474,129.2777,128.8762,130.8474,124.5953,128.8762,7.308491
1,1.37,9.10,-0.4924,0.4245,-20.0000,0.6368,84.8285,72.5259,126.0167,84.8285,72.5259,132.8235,15.444150
1,1.45,9.20,-0.4495,0.4245,0.0000,0.6154,132.4503,125.8625,127.2772,132.5585,125.8625,127.2772,0.003902
1,1.61,9.30,-0.3650,0.4245,0.0000,0.5731,132.0189,123.4991,128.7518,132.2863,123.4991,128.7518,0.023839
1,1.77,9.40,-0.2056,0.4245,0.0000,0.4934,133.9565,122.2518,129.3725,134.3778,122.2518,129.3725,0.059167
1,1.86,9.50,-0.0462,0.4245,0.0000,0.4137,133.3684,124.4231,127.9201,133.8928,124.4231,127.9201,0.091670
1,1.94,9.60,0.0383,0.4245,0.0000,0.3715,131.7613,123.0474,128.0679,132.3801,123.0474,128.0679,0.127659
1,2.09,9.70,0.1228,0.4245,0.0000,0.3292,131.0231,123.3313,129.2172,131.8027,123.3313,129.2172,0.202617
1,2.25,9.80,0.2690,0.4245,0.0000,0.2561,131.6441,122.9654,132.9515,133.8726,122.9654,132.9515,1.655382
1,2.28,9.90,0.4284,0.4245,0.0000,0.1764,135.0280,124.1755,132.4778,135.0280,124.1755,130.5422,1.248859
2,2.28,0.00,0.4284,0.4245,0.0000,0.1764,135.5480,124.9883,133.1566,135.5480,124.9883,131.1805,1.301563
2,2.25,0.10,0.5482,0.4245,40.0000,0.1165,131.7781,126.1257,116.8233,132.7106,126.1257,116.8233,0.289811
2,2.19,0.20,0.5867,0.3369,15.4862,0.1534,132.9148,126.9493,114.6488,130.9860,126.9493,114.6488,1.240113
2,2.10,0.30,0.5914,0.2924,-9.2565,0.1932,80.1802,62.9614,131.5735,80.1802,62.9614,132.3624,0.207460
2,2.05,0.40,0.5940,0.2669,-22.6331,0.2162,80.6683,65.2526,131.5763,80.6683,65.2526,132.3155,0.182122
2,2.03,0.50,0.5957,0.2511,-30.2401,0.2305,80.5730,63.8013,132.2701,80.5730,63.8013,132.9784,0.167257
2,2.02,0.60,0.5965,0.2432,-33.6861,0.2377,80.2029,62.8582,132.2357,80.2029,132.9302,132.2357,1636.694000
2,2.11,0.70,0.5970,0.2384,-35.6206,0.2421,82.7135,63.5213,131.1498,82.7135,63.5213,135.1238,5.264061
2,2.19,0.80,0.5973,0.2359,0.0000,0.2445,133.8845,129.6193,135.1878,136.0647,129.6193,135.1878,1.584322
2,2.26,0.90,0.6752,0.2686,-0.4467,0.2029,131.1897,123.9524,132.9264,131.1897,123.9524,134.9448,1.357982
2,2.32,1.00,0.7861,0.3152,19.3311,0.1429,134.7667,123.6064,121.7244,135.7364,123.6064,121.7244,0.313447
2,2.25,1.10,0.8885,0.3029,9.7100,0.1278,132.7144,123.4827,121.6905,128.0999,123.4827,121.6905,7.097829
1,1.12,1.20,0.9005,0.2835,-13.0651,0.1579,87.8206,67.8930,127.0687,87.8206,67.8930,136.7182,31.037650
1,1.27,1.30,-0.6971,0.4245,0.0000,0.7392,135.4729,134.0770,133.4079,135.2659,134.0770,133.4079,0.014292
1,1.43,1.40,-0.5509,0.4245,0.0000,0.6661,135.1837,133.5357,132.4968,135.1957,133.5357,132.4968,0.000048
1,1.57,1.50,-0.3915,0.4245,0.0000,0.5864,135.4677,131.4427,135.2112,135.6350,131.4427,135.2112,0.009329
1,1.72,1.60,-0.2453,0.4245,0.0000,0.5133,135.4496,131.1966,134.9276,135.7660,131.1966,134.9276,0.033361
1,1.88,1.70,-0.0991,0.4245,0.0000,0.4402,136.6247,130.7988,135.1950,137.1139,130.7988,135.1950,0.079776
1,1.96,1.80,0.0603,0.4245,0.0000,0.3605,136.7397,135.6575,135.9613,137.3932,135.6575,135.9613,0.142382
1,2.11,1.90,0.1448,0.4245,0.0000,0.3182,137.3363,133.7997,136.4484,138.2246,133.7997,136.4484,0.263047
1,2.27,2.00,0.2910,0.4245,0.0000,0.2451,137.0824,142.3657,136.5454,143.3749,142.3657,136.5454,13.198570
1,2.30,2.10,0.4505,0.4245,0.0000,0.1654,138.5848,140.0530,134.4675,138.5848,131.8924,134.4675,22.198540
1,2.14,2.20,0.5387,0.4245,-20.0000,0.1213,85.6144,89.0937,133.8579,85.6144,89.0937,134.6556,0.212100
1,1.90,2.30,0.5237,0.4245,-49.1856,0.1636,85.4915,87.4650,134.9481,85.4915,87.4650,135.5011,0.101912
1,1.64,2.40,0.4772,0.4245,-93.7734,0.2185,88.7625,88.0473,133.0491,88.7625,88.0473,133.3550,0.031196
1,1.48,2.50,0.4225,0.4245,-142.9024,0.2833,88.0346,82.0015,134.5388,88.0346,82.0015,134.6727,0.005975
1,1.42,2.60,0.3886,0.4245,-170.6048,0.3234,87.3705,77.3864,134.4852,87.3705,77.3864,135.0262,0.097566
1,1.42,2.70,0.3717,0.4245,176.8448,0.3434,136.9395,116.5624,118.2365,136.9894,116.5624,118.2365,0.000829
1,1.26,2.80,0.3656,0.4245,172.6777,0.3505,134.0725,124.4196,117.1563,133.9922,124.4196,117.1563,0.002149
1,1.11,2.90,0.2075,0.4042,169.0743,0.4350,136.0619,127.5359,118.0842,135.8145,127.5359,118.0842,0.020408
1,0.97,3.00,0.0646,0.3732,168.3870,0.5095,137.2742,128.9424,120.4974,136.8673,128.9424,120.4974,0.055187
1,0.81,3.10,-0.0769,0.3366,168.6536,0.5828,138.5245,128.2660,122.7314,137.9456,128.2660,122.7314,0.111692
1,0.72,3.20,-0.2304,0.2935,169.3475,0.6616,139.3405,129.3612,123.0954,138.6692,129.3612,123.0954,0.150247
1,0.70,3.30,-0.3115,0.2697,169.7938,0.7032,139.7119,124.4687,120.4610,139.7119,139.0158,120.4610,70.539260
1,0.67,3.40,-0.3953,0.2452,146.3770,0.7462,137.4733,127.6407,121.0235,136.7678,127.6407,121.0235,0.165913
1,0.68,3.50,-0.5064,0.1501,113.2485,0.8081,135.3251,124.2182,120.0774,135.3251,134.6552,120.0774,36.310460
1,0.80,3.60,-0.5778,0.0891,78.8690,0.8488,136.7718,128.5188,121.3420,136.2071,128.5188,121.3420,0.106283
1,0.99,3.70,-0.5167,-0.0581,44.2300,0.8370,134.0997,129.3711,119.3705,133.7529,129.3711,119.3705,0.040090
1,1.14,3.80,-0.3870,-0.1256,11.9486,0.7863,132.3824,125.7212,123.7518,132.1956,125.7212,123.7518,0.011633
1,1.28,3.90,-0.2424,-0.1039,11.9132,0.7150,135.8246,128.1328,123.7281,135.7423,128.1328,123.7281,0.002255
1,1.36,4.00,-0.0983,-0.0791,13.2569,0.6436,135.1488,124.9391,124.7833,135.1528,124.9391,124.7833,0.000005
1,1.50,4.10,-0.0150,-0.0647,14.1780,0.6026,137.1193,126.9031,124.8798,137.2515,126.9031,124.8798,0.005828
1,1.64,4.20,0.1421,-0.0377,16.3065,0.5256,137.1820,127.3975,125.1391,137.4459,127.3975,125.1391,0.023206
1,1.76,4.30,0.2862,-0.0128,18.8870,0.4559,139.5567,130.6065,122.8692,139.9240,130.6065,122.8692,0.044965
1,1.89,4.40,0.4303,0.0120,22.3886,0.3875,140.7160,130.4921,121.2984,141.2008,130.4921,121.2984,0.078344
1,1.99,4.50,0.5873,0.0391,27.9149,0.3152,141.4104,132.0689,120.9027,141.9912,132.0689,120.9027,0.112447
1,2.07,4.60,0.7314,0.0639,35.6910,0.2530,141.7004,127.4228,120.9600,142.3579,127.4228,120.9600,0.144109
1,2.09,4.70,0.8885,0.0910,49.5675,0.1939,141.6830,120.2308,118.9709,142.3573,120.2308,118.9709,0.151568
1,1.12,4.80,1.0326,0.1158,70.3701,0.1567,142.9038,121.8167,118.1669,164.5928,121.8167,118.1669,156.804600
1,1.07,4.90,-0.6971,0.4245,0.0000,0.7392,149.7646,148.0016,140.9055,149.7646,141.4963,140.9055,14.106090
1,1.12,5.00,-0.6971,0.4245,-20.0000,0.7392,89.8741,93.5342,138.2731,89.8741,93.5342,145.4270,17.059140
1,1.27,5.10,-0.6971,0.4245,0.0000,0.7392,148.0499,142.2271,140.7598,147.8201,142.2271,140.7598,0.017588
1,1.43,5.20,-0.5509,0.4245,0.0000,0.6661,146.8007,144.0091,142.8792,146.7417,144.0091,142.8792,0.001158
1,1.57,5.30,-0.3915,0.4245,0.0000,0.5864,150.5076,142.9787,141.2165,150.5712,142.9787,141.2165,0.001348
1,1.72,5.40,-0.2453,0.4245,0.0000,0.5133,147.3512,142.5299,141.0747,147.6253,142.5299,141.0747,0.025048
1,1.88,5.50,-0.0991,0.4245,0.0000,0.4402,147.1064,144.1440,142.2024,147.5598,144.1440,142.2024,0.068524
1,2.03,5.60,0.0603,0.4245,0.0000,0.3605,149.9170,142.7885,143.3859,150.5180,142.7885,143.3859,0.120400
1,2.11,5.70,0.2066,0.4245,0.0000,0.2873,148.0326,143.2149,142.6566,148.7225,143.2149,142.6566,0.158645
1,2.26,5.80,0.2910,0.4245,0.0000,0.2451,147.8360,142.3005,141.8924,148.8587,142.3005,141.8924,0.348652
1,2.32,5.90,0.4373,0.4245,0.0000,0.1720,149.3213,141.5976,141.8098,141.8987,141.5976,141.8098,18.365260
1,2.03,6.00,0.5680,0.4245,-13.6511,0.1209,91.5263,88.1709,142.2262,91.5263,88.1709,142.8381,0.124804
1,1.71,6.10,0.5293,0.4245,-68.9602,0.1871,90.8160,86.9363,146.0279,90.8160,86.9363,146.2765,0.020608
1,1.52,6.20,0.4837,0.4245,-129.9024,0.2651,93.9021,92.0641,143.2818,93.9021,92.0641,143.3659,0.002357
1,1.42,6.30,0.4555,0.4245,-164.2660,0.3134,97.1047,96.3395,147.1090,97.1047,96.3395,140.5283,14.434950
1,1.42,6.40,0.4403,0.4245,178.9784,0.3394,135.9429,132.0544,124.9750,136.0047,132.0544,124.9750,0.001274
1,1.27,6.50,0.4356,0.4245,174.1675,0.3475,138.7678,128.8013,125.4953,138.6543,128.8013,125.4953,0.004297
1,1.13,6.60,0.2901,0.4097,169.8637,0.4270,138.8349,133.8985,125.1899,138.5723,133.8985,125.1899,0.022974
1,1.12,6.70,0.1466,0.3815,168.5447,0.5030,140.7175,130.6490,125.5016,152.2092,130.6490,125.5016,44.019370
1,1.28,6.80,-0.6971,0.4245,0.0000,0.7392,150.2360,148.1523,143.6344,149.8886,148.1523,143.6344,0.040239
1,1.31,6.90,-0.5377,0.4245,0.0000,0.6595,149.0921,149.2881,144.6477,149.0921,147.4291,144.6477,1.151971
1,1.42,7.00,-0.4495,0.4245,-20.0000,0.6154,94.0470,96.5615,146.6619,94.0470,96.5615,148.7371,1.435479
