Episode,Step,PosX,PosY,Angle,DistN,Action0P,Action1P,Action2P,Action,Reward,Entropy,OriginalEntropy,PolicyLoss,ValueLoss,TotalLoss,Advantage,ClippedRatio,Return
38,33,0.00,0.61,0.21,0.32,0.3265,0.3205,0.3230,1,3.3643,1.0952,1.0952,-3.3464,11.1985,-0.0088,3.3464,1.0186,5.1303
38,34,0.00,0.61,0.13,0.28,0.3265,0.3204,0.3231,1,3.4356,1.0952,1.0952,-3.4178,11.6816,0.0647,3.4178,0.9813,5.1952
38,35,0.00,0.62,0.08,0.25,0.3264,0.3204,0.3232,0,3.4964,1.0952,1.0952,-3.4787,12.1014,0.1298,3.4787,0.9999,5.2488
38,36,0.00,0.62,0.04,0.20,0.3263,0.3204,0.3233,1,3.5982,1.0952,1.0952,-3.5807,12.8214,0.2438,3.5807,1.0185,5.3348
38,37,0.00,0.63,0.07,0.16,0.3262,0.3204,0.3234,2,3.6800,1.0952,1.0952,-3.6627,13.4152,0.3400,3.6627,0.9819,5.3988
38,38,0.00,0.63,0.09,0.14,0.3261,0.3204,0.3234,0,3.7283,1.0952,1.0952,-3.7111,13.7722,0.3987,3.7111,1.0095,5.4357
38,39,0.00,0.64,-38.00,0.15,0.3215,0.3058,0.3427,1,3.2570,1.0941,1.0941,-3.2308,10.4380,-0.1213,3.2308,0.9940,5.8530
38,40,0.00,0.63,-85.85,0.21,0.3152,0.3005,0.3543,1,2.5818,1.0928,1.0928,-2.5554,6.5301,-0.6182,2.5554,0.9348,5.1914
38,41,0.00,0.63,-124.62,0.26,0.3142,0.2979,0.3579,1,2.0293,1.0922,1.0922,-2.0029,4.0114,-0.8213,2.0029,0.9911,4.6438
38,42,0.00,0.63,-153.07,0.30,0.3139,0.2969,0.3593,1,1.6191,1.0920,1.0920,-1.5927,2.5367,-0.8535,1.5927,0.9966,4.2381
38,43,0.00,0.63,-166.21,0.32,0.3138,0.2965,0.3597,2,1.4275,1.0919,1.0919,-1.4010,1.9628,-0.8340,1.4010,0.9989,4.0484
38,44,0.00,0.63,-176.85,0.33,0.3137,0.2963,0.3599,2,1.2704,1.0919,1.0919,-1.2439,1.5473,-0.8016,1.2439,1.2000,3.8929
38,45,0.00,0.63,177.19,0.34,0.3192,0.3481,0.3027,1,1.2470,1.0936,1.0936,-1.2623,1.5933,-0.8061,1.2623,0.8409,-0.2608
38,46,0.00,0.63,153.19,0.35,0.3190,0.3475,0.3035,0,2.5104,1.0937,1.0937,-2.5255,6.3784,-0.6339,2.5255,1.1481,1.0113
38,47,0.00,0.63,133.19,0.36,0.3188,0.3469,0.3043,0,2.7339,1.0938,1.0938,-2.7489,7.5567,-0.5038,2.7489,0.9174,1.2426
38,48,0.00,0.63,109.19,0.36,0.3185,0.3460,0.3055,2,3.0055,1.0939,1.0939,-3.0204,9.1230,-0.3054,3.0204,0.9991,1.5239
0,49,0.00,0.42,0.00,0.74,0.3293,0.3152,0.3255,2,2.5216,1.0950,1.0950,-2.5216,6.3586,-0.6359,2.5216,1.0221,2.5185
0,50,0.00,0.42,0.00,0.74,0.3293,0.3152,0.3255,1,2.5216,1.0950,1.0950,-2.5216,6.3586,-0.6359,2.5216,1.0000,2.5185
0,51,0.00,0.42,0.00,0.74,0.3293,0.3152,0.3255,0,2.5216,1.0950,1.0950,-2.5216,6.3586,-0.6359,2.5216,0.9683,2.5185
0,52,0.00,0.42,0.00,0.70,0.3293,0.3152,0.3255,0,2.6061,1.0950,1.0950,-2.6061,6.7918,-0.5905,2.6061,1.0446,2.6030
0,53,0.00,0.42,0.00,0.65,0.3293,0.3152,0.3255,0,2.7075,1.0950,1.0950,-2.7075,7.3305,-0.5302,2.7075,1.0000,2.7045
0,54,0.00,0.42,0.00,0.60,0.3293,0.3153,0.3255,2,2.7919,1.0950,1.0950,-2.7920,7.7951,-0.4753,2.7920,1.0000,2.7890
0,55,0.00,0.42,0.00,0.57,0.3293,0.3153,0.3255,0,2.8669,1.0950,1.0950,-2.8669,8.2191,-0.4231,2.8669,0.9884,2.8640
0,56,0.00,0.42,0.00,0.52,0.3293,0.3153,0.3254,2,2.9513,1.0950,1.0950,-2.9514,8.7106,-0.3601,2.9514,1.0117,2.9485
0,57,0.00,0.42,0.00,0.49,0.3293,0.3153,0.3254,2,3.0263,1.0950,1.0950,-3.0263,9.1586,-0.3006,3.0263,0.9883,3.0235
0,58,0.00,0.42,0.00,0.46,0.3293,0.3153,0.3254,0,3.0813,1.0950,1.0950,-3.0813,9.4944,-0.2549,3.0813,1.0000,3.0785
0,59,0.00,0.42,0.00,0.32,0.3293,0.3153,0.3254,0,3.3601,1.0950,1.0950,-3.3601,11.2902,0.0051,3.3601,1.0119,3.3574
0,60,0.05,0.42,0.00,0.20,0.3293,0.3154,0.3253,2,3.5924,1.0950,1.0950,-3.5924,12.9054,0.2573,3.5924,0.9999,3.5898
0,61,0.12,0.42,-6.51,0.13,0.3388,0.3055,0.3257,0,3.6691,1.0943,1.0943,-3.6692,13.4627,0.3478,3.6692,0.9892,3.6665
0,62,0.13,0.43,-41.22,0.13,0.3628,0.2803,0.3269,0,3.2618,1.0899,1.0899,-3.2620,10.6406,-0.0916,3.2620,1.1139,3.2469
0,63,0.09,0.45,-78.68,0.17,0.3675,0.2773,0.3253,2,2.7487,1.0889,1.0889,-2.7489,7.5566,-0.5037,2.7489,1.0129,2.7228
0,64,0.06,0.46,-101.76,0.19,0.3696,0.2768,0.3237,1,2.4252,1.0885,1.0885,-2.4255,5.8828,-0.6824,2.4255,0.8808,2.3970
0,65,0.05,0.46,-114.42,0.21,0.3706,0.2766,0.3228,0,2.2450,1.0883,1.0883,-2.2453,5.0414,-0.7546,2.2453,0.8545,2.2161
0,66,0.04,0.47,-123.17,0.22,0.3713,0.2765,0.3223,2,2.1189,1.0882,1.0882,-2.1192,4.4909,-0.7937,2.1192,1.2000,2.0896
0,67,0.03,0.47,-131.14,0.23,0.3718,0.2764,0.3218,1,2.0026,1.0881,1.0881,-2.0029,4.0114,-0.8212,2.0029,0.8668,1.9731
0,68,0.02,0.47,-135.40,0.24,0.3721,0.2763,0.3216,1,1.9394,1.0881,1.0881,-1.9397,3.7625,-0.8327,1.9397,0.8587,1.9098
0,69,0.02,0.47,-137.80,0.24,0.3722,0.2763,0.3214,2,1.9036,1.0881,1.0881,-1.9039,3.6247,-0.8382,1.9039,0.9999,1.8739
0,70,0.01,0.47,-139.47,0.25,0.3724,0.2763,0.3213,0,1.8782,1.0881,1.0881,-1.8785,3.5288,-0.8416,1.8785,1.1630,1.8485
0,71,0.01,0.48,-140.64,0.25,0.3724,0.2763,0.3213,2,1.8603,1.0880,1.0880,-1.8606,3.4617,-0.8438,1.8606,1.1590,1.8305
0,72,0.01,0.48,-127.33,0.23,0.3716,0.2764,0.3220,1,2.0621,1.0882,1.0882,-2.0624,4.2534,-0.8081,2.0624,0.8647,2.0327
0,73,0.01,0.48,-115.66,0.20,0.3707,0.2766,0.3227,2,2.2551,1.0883,1.0883,-2.2554,5.0866,-0.7511,2.2554,0.8588,2.2261
0,74,0.01,0.48,-103.40,0.16,0.3697,0.2767,0.3235,1,2.4672,1.0885,1.0885,-2.4675,6.0886,-0.6627,2.4675,1.1699,2.4390
0,75,0.01,0.48,-89.80,0.12,0.3685,0.2770,0.3245,2,2.7042,1.0887,1.0887,-2.7045,7.3141,-0.5320,2.7045,0.8562,2.6770
0,76,0.00,0.53,-110.89,0.15,0.3703,0.2766,0.3230,0,2.4062,1.0884,1.0884,-2.4064,5.7910,-0.6909,2.4064,1.1662,2.3775
0,77,0.00,0.60,-147.19,0.21,0.3728,0.2763,0.3209,0,1.8647,1.0880,1.0880,-1.8650,3.4783,-0.8433,1.8650,1.1541,1.8349
0,78,0.00,0.69,170.56,0.28,0.2898,0.3553,0.3249,2,1.4417,1.0919,1.0919,-1.4414,2.0777,-0.8399,1.4414,0.8000,1.4731
0,79,0.00,0.71,158.51,0.31,0.2903,0.3553,0.3244,0,1.5356,1.0919,1.0919,-1.5353,2.3571,-0.8500,1.5353,1.1193,1.5670
0,80,0.00,0.73,150.11,0.32,0.2907,0.3553,0.3240,2,1.5994,1.0920,1.0920,-1.5990,2.5569,-0.8538,1.5990,0.8962,1.6308
0,81,0.00,0.75,144.24,0.34,0.2910,0.3553,0.3237,0,1.6426,1.0920,1.0920,-1.6423,2.6971,-0.8550,1.6423,1.1133,1.6740
0,82,0.00,0.76,139.49,0.35,0.2913,0.3553,0.3234,2,1.6765,1.0920,1.0920,-1.6762,2.8095,-0.8551,1.6762,0.9000,1.7079
0,83,0.00,0.77,134.97,0.36,0.2915,0.3553,0.3231,2,1.7071,1.0920,1.0920,-1.7068,2.9131,-0.8547,1.7068,1.1094,1.7385
0,84,0.00,0.78,132.93,0.36,0.2916,0.3553,0.3230,2,1.7200,1.0921,1.0921,-1.7197,2.9573,-0.8543,1.7197,0.9996,1.7514
0,85,0.00,0.78,131.85,0.37,0.2917,0.3553,0.3230,0,1.7262,1.0921,1.0921,-1.7259,2.9787,-0.8541,1.7259,0.9998,1.7576
0,86,0.00,0.78,131.50,0.37,0.2917,0.3553,0.3229,1,1.7287,1.0921,1.0921,-1.7284,2.9873,-0.8540,1.7284,0.9033,1.7601
0,87,0.00,0.78,107.51,0.37,0.2933,0.3553,0.3214,1,2.0082,1.0922,1.0922,-2.0079,4.0318,-0.8202,2.0079,1.2000,2.0392
0,88,0.00,0.78,87.51,0.37,0.2947,0.3552,0.3201,0,2.2416,1.0924,1.0924,-2.2413,5.0233,-0.7561,2.2413,0.9997,2.2712
0,89,0.00,0.78,67.51,0.37,0.2961,0.3548,0.3190,1,2.4749,1.0925,1.0925,-2.4746,6.1238,-0.6593,2.4746,0.8337,2.5013
0,90,0.00,0.78,47.51,0.37,0.2977,0.3533,0.3190,1,2.7082,1.0928,1.0928,-2.7080,7.3335,-0.5298,2.7080,1.1931,2.7275
0,91,0.00,0.78,27.51,0.37,0.3018,0.3471,0.3211,2,2.9416,1.0936,1.0936,-2.9415,8.6524,-0.3676,2.9415,0.9823,2.9489
0,92,0.00,0.78,7.51,0.37,0.3182,0.3268,0.3249,1,3.1749,1.0951,1.0951,-3.1749,10.0801,-0.1728,3.1749,0.9362,3.1734
0,93,0.00,0.78,-0.16,0.37,0.3292,0.3150,0.3258,1,3.2607,1.0950,1.0950,-3.2607,10.6320,-0.0930,3.2607,0.9696,3.2586
0,94,0.00,0.78,-0.41,0.37,0.3295,0.3146,0.3258,2,3.2577,1.0950,1.0950,-3.2577,10.6129,-0.0958,3.2577,0.9987,3.2557
0,95,0.00,0.78,-0.65,0.37,0.3299,0.3143,0.3258,1,3.2549,1.0950,1.0950,-3.2550,10.5947,-0.0984,3.2550,1.0356,3.2529
0,96,0.00,0.78,-0.87,0.37,0.3302,0.3139,0.3259,0,3.2523,1.0950,1.0950,-3.2523,10.5775,-0.1010,3.2523,0.9634,3.2502
0,97,0.00,0.63,-1.44,0.29,0.3313,0.3131,0.3257,0,3.4050,1.0949,1.0949,-3.4051,11.5945,0.0514,3.4051,1.0552,3.4028
0,98,0.00,0.48,-2.15,0.21,0.3325,0.3120,0.3255,0,3.5561,1.0949,1.0949,-3.5561,12.6462,0.2158,3.5561,1.0037,3.5537
0,99,0.00,0.39,-20.30,0.14,0.3540,0.2897,0.3262,2,3.4896,1.0920,1.0920,-3.4897,12.1777,0.1418,3.4897,1.0648,3.4844
1,0,0.00,0.45,-94.21,0.20,0.3689,0.2769,0.3242,2,2.4968,1.0886,1.0886,-2.6075,6.3738,-0.7171,0.0000,0.0000,2.4968
1,1,0.00,0.49,-147.19,0.25,0.3728,0.2762,0.3209,2,1.7820,1.0880,1.0880,-1.7823,3.1766,-0.8511,1.7823,0.9066,1.7521
1,2,0.00,0.52,175.49,0.29,0.2896,0.3552,0.3252,2,1.3807,1.0918,1.0918,-1.3803,1.9054,-0.8306,1.3803,1.0131,1.4120
1,3,0.00,0.55,149.32,0.31,0.2907,0.3553,0.3239,2,1.6336,1.0920,1.0920,-1.6333,2.6677,-0.8548,1.6333,0.9962,1.6650
1,4,0.00,0.57,128.07,0.33,0.2919,0.3554,0.3227,2,1.8367,1.0921,1.0921,-1.8364,3.3725,-0.8465,1.8364,0.9963,1.8680
1,5,0.00,0.58,116.15,0.35,0.2927,0.3553,0.3220,0,1.9492,1.0922,1.0922,-1.9489,3.7981,-0.8313,1.9489,0.9977,1.9803
1,6,0.00,0.59,103.02,0.36,0.2935,0.3553,0.3211,1,2.0711,1.0922,1.0922,-2.0708,4.2882,-0.8062,2.0708,0.9116,2.1018
1,7,0.00,0.60,95.62,0.37,0.2941,0.3553,0.3207,1,2.1381,1.0923,1.0923,-2.1378,4.5701,-0.7886,2.1378,1.2000,2.1683
1,8,0.00,0.61,75.66,0.38,0.2955,0.3550,0.3194,2,2.3649,1.0924,1.0924,-2.3646,5.5915,-0.7090,2.3646,0.9993,2.3929
1,9,0.00,0.61,55.69,0.38,0.2970,0.3542,0.3188,0,2.5935,1.0926,1.0926,-2.5933,6.7250,-0.5976,2.5933,0.8980,2.6161
1,10,0.00,0.61,31.72,0.38,0.3005,0.3492,0.3204,0,2.8694,1.0934,1.0934,-2.8693,8.2330,-0.4213,2.8693,0.9425,2.8792
1,11,0.00,0.61,11.73,0.38,0.3133,0.3327,0.3241,0,3.1006,1.0949,1.0949,-3.1006,9.6137,-0.2384,3.1006,1.0427,3.0997
1,12,0.00,0.61,-0.17,0.38,0.3294,0.3150,0.3256,2,3.2353,1.0950,1.0950,-3.2353,10.4671,-0.1171,3.2353,1.0512,3.2329
1,13,0.00,0.61,-0.95,0.38,0.3305,0.3138,0.3257,0,3.2262,1.0950,1.0950,-3.2262,10.4084,-0.1256,3.2262,0.9888,3.2238
1,14,0.00,0.55,-1.61,0.34,0.3316,0.3128,0.3256,1,3.3029,1.0949,1.0949,-3.3029,10.9094,-0.0520,3.3029,1.0181,3.3005
1,15,0.00,0.49,-2.29,0.29,0.3327,0.3118,0.3256,2,3.3939,1.0948,1.0948,-3.3940,11.5190,0.0398,3.3940,0.9402,3.3914
1,16,0.01,0.46,-2.63,0.27,0.3332,0.3112,0.3256,0,3.4385,1.0948,1.0948,-3.4385,11.8235,0.0866,3.4385,1.0443,3.4360
1,17,0.08,0.39,-3.44,0.21,0.3344,0.3101,0.3255,0,3.5303,1.0947,1.0947,-3.5304,12.4634,0.1868,3.5304,1.0271,3.5276
1,18,0.15,0.33,-4.39,0.17,0.3358,0.3087,0.3255,1,3.6036,1.0946,1.0946,-3.6036,12.9861,0.2703,3.6036,1.0042,3.6007
1,19,0.20,0.29,-5.64,0.14,0.3376,0.3069,0.3255,1,3.6636,1.0945,1.0945,-3.6636,13.4221,0.3411,3.6636,0.9139,3.6606
1,20,0.25,0.25,-7.32,0.11,0.3400,0.3045,0.3255,2,3.7046,1.0942,1.0942,-3.7046,13.7240,0.3907,3.7046,0.9922,3.7014
1,21,0.24,0.26,-41.09,0.15,0.3628,0.2804,0.3268,2,3.2285,1.0899,1.0899,-3.2286,10.4241,-0.1232,3.2286,1.0734,3.2133
1,22,0.24,0.27,-62.88,0.17,0.3659,0.2779,0.3263,2,2.9176,1.0892,1.0892,-2.9179,8.5140,-0.3855,2.9179,0.9982,2.8947
1,23,0.23,0.28,-75.05,0.19,0.3671,0.2774,0.3255,1,2.7421,1.0889,1.0889,-2.7424,7.5205,-0.5080,2.7424,0.9978,2.7166
1,24,0.23,0.29,-83.54,0.20,0.3679,0.2771,0.3250,1,2.6184,1.0888,1.0888,-2.6187,6.8576,-0.5832,2.6187,0.8513,2.5917
1,25,0.23,0.29,-90.42,0.21,0.3686,0.2770,0.3245,2,2.5171,1.0887,1.0887,-2.5174,6.3374,-0.6380,2.5174,0.9994,2.4897
1,26,0.23,0.29,-94.27,0.22,0.3689,0.2769,0.3242,0,2.4598,1.0886,1.0886,-2.4600,6.0518,-0.6663,2.4600,1.1706,2.4320
1,27,0.22,0.29,-96.95,0.22,0.3692,0.2768,0.3240,2,2.4193,1.0886,1.0886,-2.4195,5.8542,-0.6851,2.4195,1.1387,2.3912
1,28,0.22,0.30,-98.83,0.23,0.3693,0.2768,0.3239,2,2.3906,1.0886,1.0886,-2.3909,5.7165,-0.6977,2.3909,0.8774,2.3625
1,29,0.22,0.30,-74.84,0.23,0.3671,0.2774,0.3256,1,2.6650,1.0889,1.0889,-2.6652,7.1035,-0.5560,2.6652,1.0051,2.6396
1,30,0.22,0.30,-45.37,0.21,0.3636,0.2795,0.3269,0,3.0520,1.0897,1.0897,-3.0522,9.3156,-0.2793,3.0522,0.8587,3.0350
1,31,0.22,0.30,-7.73,0.19,0.3405,0.3039,0.3256,0,3.5259,1.0941,1.0941,-3.5259,12.4323,0.1819,3.5259,1.2000,3.5228
1,32,0.30,0.27,26.43,0.14,0.3024,0.3467,0.3209,2,3.4018,1.0937,1.0937,-3.4017,11.5718,0.0479,3.4017,0.8882,3.4076
1,33,0.37,0.25,61.69,0.11,0.2965,0.3548,0.3187,0,3.0702,1.0925,1.0925,-3.0700,9.4247,-0.2644,3.0700,1.0539,3.0942
1,34,0.35,0.21,16.81,0.16,0.3085,0.3389,0.3226,0,3.4808,1.0945,1.0945,-3.4808,12.1162,0.1321,3.4808,0.9678,3.4811
1,35,0.34,0.20,-11.89,0.20,0.3458,0.2984,0.3257,0,3.4647,1.0934,1.0934,-3.4647,12.0043,0.1147,3.4647,1.1211,3.4608
1,36,0.33,0.19,-28.70,0.22,0.3590,0.2844,0.3266,1,3.2236,1.0908,1.0908,-3.2237,10.3921,-0.1279,3.2237,1.0382,3.2141
1,37,0.33,0.18,-42.58,0.24,0.3631,0.2800,0.3269,2,3.0226,1.0898,1.0898,-3.0228,9.1370,-0.3034,3.0228,0.8000,3.0065
1,38,0.32,0.17,-50.43,0.25,0.3644,0.2788,0.3268,2,2.9077,1.0895,1.0895,-2.9079,8.4560,-0.3929,2.9079,1.1670,2.8885
1,39,0.32,0.17,-55.93,0.26,0.3651,0.2783,0.3266,0,2.8264,1.0893,1.0893,-2.8266,7.9897,-0.4515,2.8266,0.9995,2.8053
1,40,0.32,0.16,-60.39,0.27,0.3656,0.2780,0.3264,2,2.7596,1.0892,1.0892,-2.7599,7.6168,-0.4966,2.7599,1.1194,2.7372
1,41,0.32,0.16,-62.89,0.27,0.3659,0.2778,0.3263,0,2.7218,1.0891,1.0891,-2.7220,7.4094,-0.5210,2.7220,0.8925,2.6987
1,42,0.32,0.16,-57.89,0.24,0.3653,0.2782,0.3265,2,2.8355,1.0893,1.0893,-2.8357,8.0413,-0.4451,2.8357,1.1196,2.8138
1,43,0.31,0.16,-23.51,0.22,0.3563,0.2874,0.3263,2,3.2929,1.0915,1.0915,-3.2930,10.8438,-0.0617,3.2930,0.8932,3.2857
1,44,0.31,0.16,7.08,0.20,0.3192,0.3266,0.3242,2,3.5200,1.0952,1.0952,-3.5200,12.3903,0.1752,3.5200,0.9937,3.5171
1,45,0.31,0.16,24.26,0.19,0.3035,0.3452,0.3212,1,3.3416,1.0938,1.0938,-3.3416,11.1661,-0.0136,3.3416,0.9907,3.3459
1,46,0.31,0.16,17.15,0.19,0.3082,0.3392,0.3225,1,3.4226,1.0945,1.0945,-3.4226,11.7144,0.0698,3.4226,1.0560,3.4230
1,47,0.31,0.16,8.78,0.20,0.3170,0.3290,0.3240,2,3.5008,1.0951,1.0951,-3.5009,12.2560,0.1540,3.5009,0.9699,3.4983
1,48,0.31,0.16,19.77,0.18,0.3062,0.3417,0.3220,2,3.3998,1.0942,1.0942,-3.3998,11.5584,0.0459,3.3998,0.9788,3.4014
1,49,0.31,0.16,34.13,0.17,0.2999,0.3503,0.3198,1,3.2689,1.0932,1.0932,-3.2687,10.6847,-0.0852,3.2687,0.9929,3.2795
1,50,0.31,0.16,27.63,0.16,0.3020,0.3474,0.3207,0,3.3527,1.0936,1.0936,-3.3526,11.2401,-0.0025,3.3526,1.0863,3.3591
1,51,0.31,0.16,28.45,0.17,0.3017,0.3478,0.3205,1,3.3316,1.0935,1.0935,-3.3315,11.0992,-0.0237,3.3315,0.8685,3.3386
1,52,0.31,0.16,16.08,0.18,0.3092,0.3381,0.3227,0,3.4598,1.0946,1.0946,-3.4598,11.9702,0.1094,3.4598,1.1207,3.4596
1,53,0.31,0.16,13.58,0.19,0.3115,0.3353,0.3232,2,3.4678,1.0948,1.0948,-3.4679,12.0260,0.1181,3.4679,0.9214,3.4667
1,54,0.31,0.16,28.31,0.18,0.3017,0.3477,0.3206,0,3.3144,1.0936,1.0936,-3.3143,10.9849,-0.0407,3.3143,1.0290,3.3213
1,55,0.31,0.16,40.91,0.16,0.2986,0.3523,0.3191,2,3.1962,1.0929,1.0929,-3.1960,10.2147,-0.1535,3.1960,0.9315,3.2110
1,56,0.31,0.16,54.32,0.14,0.2971,0.3542,0.3187,2,3.0770,1.0926,1.0926,-3.0768,9.4667,-0.2586,3.0768,1.0671,3.0984
1,57,0.31,0.16,72.74,0.12,0.2957,0.3551,0.3192,0,2.9124,1.0924,1.0924,-2.9121,8.4805,-0.3898,2.9121,1.0017,2.9392
1,58,0.33,0.20,53.76,0.14,0.2972,0.3542,0.3187,1,3.1001,1.0926,1.0926,-3.0999,9.6094,-0.2389,3.0999,0.9310,3.1213
1,59,0.35,0.29,-6.30,0.20,0.3384,0.3060,0.3256,1,3.5248,1.0944,1.0944,-3.5248,12.4241,0.1806,3.5248,1.0298,3.5215
1,60,0.38,0.36,-56.68,0.26,0.3652,0.2783,0.3266,1,2.8253,1.0893,1.0893,-2.8256,7.9838,-0.4522,2.8256,0.9094,2.8041
1,61,0.39,0.41,-85.22,0.29,0.3681,0.2770,0.3248,0,2.4260,1.0887,1.0887,-2.4263,5.8868,-0.6820,2.4263,0.9956,2.3991
1,62,0.40,0.44,-105.24,0.31,0.3699,0.2767,0.3235,0,2.1437,1.0885,1.0885,-2.1440,4.5966,-0.7868,2.1440,1.2000,2.1150
1,63,0.41,0.47,-121.50,0.34,0.3712,0.2764,0.3224,2,1.9123,1.0882,1.0882,-1.9125,3.6578,-0.8370,1.9125,1.0035,1.8829
1,64,0.41,0.49,-133.44,0.35,0.3720,0.2763,0.3217,1,1.7403,1.0881,1.0881,-1.7406,3.0297,-0.8535,1.7406,0.8667,1.7105
1,65,0.42,0.50,-141.43,0.36,0.3725,0.2762,0.3213,0,1.6235,1.0880,1.0880,-1.6239,2.6369,-0.8545,1.6239,0.8586,1.5936
1,66,0.42,0.51,-145.49,0.37,0.3728,0.2762,0.3211,2,1.5632,1.0880,1.0880,-1.5635,2.4446,-0.8519,1.5635,1.2000,1.5332
1,67,0.42,0.52,-117.43,0.37,0.3709,0.2764,0.3227,1,1.8822,1.0883,1.0883,-1.8825,3.5439,-0.8411,1.8825,0.8656,1.8530
1,68,0.42,0.52,-93.40,0.38,0.3689,0.2768,0.3243,2,2.1578,1.0886,1.0886,-2.1581,4.6574,-0.7827,2.1581,0.8579,2.1301
1,69,0.42,0.52,-69.37,0.38,0.3666,0.2775,0.3259,2,2.4348,1.0890,1.0890,-2.4350,5.9294,-0.6780,2.4350,1.1774,2.4103
1,70,0.43,0.52,-37.41,0.38,0.3619,0.2812,0.3270,0,2.8060,1.0901,1.0901,-2.8061,7.8742,-0.4656,2.8061,1.0032,2.7925
1,71,0.43,0.52,-13.41,0.38,0.3472,0.2966,0.3262,0,3.0860,1.0932,1.0932,-3.0860,9.5234,-0.2508,3.0860,1.0619,3.0821
1,72,0.43,0.52,-0.13,0.38,0.3290,0.3154,0.3255,1,3.2409,1.0950,1.0950,-3.2409,10.5036,-0.1117,3.2409,0.9476,3.2378
1,73,0.43,0.52,-0.59,0.38,0.3297,0.3147,0.3256,2,3.2356,1.0950,1.0950,-3.2356,10.4692,-0.1168,3.2356,0.9565,3.2325
1,74,0.43,0.52,-1.11,0.38,0.3305,0.3139,0.3256,2,3.2295,1.0950,1.0950,-3.2296,10.4301,-0.1224,3.2296,1.0346,3.2264
1,75,0.43,0.52,-1.52,0.38,0.3311,0.3133,0.3256,2,3.2248,1.0949,1.0949,-3.2248,10.3993,-0.1269,3.2248,1.0001,3.2217
1,76,0.43,0.52,-1.90,0.38,0.3317,0.3127,0.3256,0,3.2202,1.0949,1.0949,-3.2203,10.3701,-0.1311,3.2203,1.0001,3.2171
1,77,0.43,0.42,-2.58,0.33,0.3328,0.3116,0.3256,2,3.3137,1.0948,1.0948,-3.3137,10.9805,-0.0414,3.3137,1.0220,3.3104
1,78,0.43,0.35,-3.06,0.29,0.3336,0.3109,0.3255,2,3.3785,1.0948,1.0948,-3.3785,11.4142,0.0239,3.3785,0.9780,3.3752
1,79,0.43,0.30,-3.45,0.27,0.3342,0.3103,0.3255,0,3.4256,1.0947,1.0947,-3.4256,11.7349,0.0729,3.4256,0.9999,3.4222
1,80,0.44,0.20,-4.37,0.22,0.3357,0.3089,0.3254,0,3.5159,1.0946,1.0946,-3.5160,12.3619,0.1707,3.5160,1.0314,3.5124
1,81,0.44,0.11,-5.50,0.17,0.3374,0.3073,0.3253,2,3.5870,1.0945,1.0945,-3.5870,12.8666,0.2511,3.5870,1.0051,3.5833
1,82,0.44,0.03,-7.33,0.13,0.3400,0.3046,0.3253,1,3.6524,1.0942,1.0942,-3.6525,13.3407,0.3278,3.6525,0.9642,3.6486
1,83,0.45,0.00,-9.09,0.11,0.3424,0.3022,0.3254,2,3.6830,1.0939,1.0939,-3.6830,13.5647,0.3645,3.6830,0.9288,3.6790
1,84,0.45,0.00,-33.07,0.13,0.3607,0.2827,0.3266,1,3.3453,1.0904,1.0904,-3.3454,11.1916,-0.0097,3.3454,1.0809,3.3334
1,85,0.46,0.00,-54.63,0.16,0.3649,0.2785,0.3266,0,3.0387,1.0894,1.0894,-3.0389,9.2348,-0.2902,3.0389,0.8527,3.0177
1,86,0.46,0.01,-72.02,0.19,0.3668,0.2775,0.3257,1,2.7886,1.0890,1.0890,-2.7889,7.7778,-0.4773,2.7889,1.2000,2.7633
1,87,0.46,0.02,-83.31,0.20,0.3679,0.2771,0.3250,0,2.6245,1.0888,1.0888,-2.6248,6.8894,-0.5797,2.6248,0.8000,2.5975
1,88,0.47,0.02,-89.62,0.21,0.3685,0.2770,0.3245,0,2.5316,1.0887,1.0887,-2.5319,6.4105,-0.6305,2.5319,1.2000,2.5040
1,89,0.47,0.02,-95.39,0.22,0.3690,0.2769,0.3241,2,2.4456,1.0886,1.0886,-2.4459,5.9825,-0.6729,2.4459,1.0014,2.4175
1,90,0.47,0.03,-98.48,0.23,0.3693,0.2768,0.3239,0,2.3989,1.0886,1.0886,-2.3992,5.7560,-0.6941,2.3992,0.8779,2.3705
1,91,0.47,0.03,-100.22,0.23,0.3694,0.2768,0.3238,0,2.3724,1.0885,1.0885,-2.3726,5.6294,-0.7056,2.3726,1.1404,2.3438
1,92,0.47,0.03,-101.43,0.23,0.3695,0.2768,0.3237,2,2.3536,1.0885,1.0885,-2.3539,5.5408,-0.7134,2.3539,1.0003,2.3250
1,93,0.47,0.03,-77.41,0.23,0.3673,0.2773,0.3254,1,2.6308,1.0889,1.0889,-2.6311,6.9225,-0.5761,2.6311,0.8806,2.6046
1,94,0.47,0.03,-57.40,0.23,0.3652,0.2782,0.3265,1,2.8625,1.0893,1.0893,-2.8627,8.1951,-0.4260,2.8627,0.8551,2.8407
1,95,0.47,0.03,-37.39,0.23,0.3620,0.2812,0.3268,2,3.0946,1.0901,1.0901,-3.0947,9.5774,-0.2433,3.0947,1.0108,3.0806
1,96,0.47,0.03,-13.39,0.23,0.3476,0.2967,0.3257,0,3.3742,1.0932,1.0932,-3.3743,11.3856,0.0196,3.3743,1.1581,3.3696
